chamber,N,a,b,A,B,label_name,target_label,gap_index,measured_label,label_error,gap_width,gap_rank
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.1079264501882059,8
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.29865900254981326,1
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.06691041578198864,14
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09881570364474324,5
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.23303348399096113,4
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09849106538271135,8
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.26796301673352974,1
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.054564378183108664,16
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09241938911916292,6
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.21847149339673655,3
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08972254238778021,8
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.2389313673494372,1
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.042210791106072953,18
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08633684733135683,6
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2038677644658382,3
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08093102625770787,7
C1_BOX,3000,1.0,0.7733333333333333,0.68,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.21164055502029455,1
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.162155242955887,5
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10384104877104217,7
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3619444724669334,2
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09443817526335796,10
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.21648800094511,3
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1491450574215245,5
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09871014119788613,7
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3549903302731737,1
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.07523428253351883,9
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.1941389076376513,4
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.13554933715575945,5
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09328014487230063,7
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.34844325976130686,1
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.05735367172209438,12
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.17256967396123993,3
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.11813252199074675,5
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08780349905810114,8
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3429457320887974,2
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.04132612716398021,13
C1_BOX,3000,1.0,0.8266666666666667,0.52,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.15134745086225704,3
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.14541944086591907,6
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10849639813827405,8
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.32060191729554444,1
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.10573553928015778,10
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.24025169469293878,3
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.13228432323632244,6
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10278211005922766,7
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3117831642936386,1
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08835423929311204,10
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.21516183167238523,3
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.11853068777066955,6
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09672086203410823,8
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.30292516003842396,2
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.07200161595068899,11
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.19163670959877213,4
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1044956031214117,5
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09058627021445775,7
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2949782178936401,2
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.05685455229104375,12
C1_BOX,3000,1.0,0.8266666666666667,0.5733333333333334,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.16854824029481608,3
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.12839726971340637,5
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10738335066406157,10
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.28792787000455167,1
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.11109911151187435,8
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.26411075222743674,4
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.11532951456681206,6
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10143895092295208,8
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2769513703622749,1
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09619159868462412,9
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.23642716816655457,3
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.10160645373075305,5
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09516231771887007,7
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2652229800280339,2
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0821747702727118,10
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.2103353589459677,4
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.087603692492213,8
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08883632336577163,6
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.25395566883482334,2
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.06892479560649001,12
C1_BOX,3000,1.0,0.8266666666666667,0.6266666666666667,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.18582907447881614,3
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.11128805251468288,5
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.1000886564671235,9
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2650793955080326,3
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.11041827453461983,7
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.28784747919627235,2
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.09846990801611955,8
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09429725277327572,9
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.25176264437278606,4
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09860776463026555,6
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.25777369787600846,1
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.08500689709948173,9
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08828015222520813,5
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.23698977442865854,1
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0876403788306398,8
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.22926555590950187,3
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.07126392291840022,10
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08231475357154516,5
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2219042467682173,1
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.07708064483399946,7
C1_BOX,3000,1.0,0.8266666666666667,0.68,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.20235050330244844,4
C1_BOX,3000,1.0,0.88,0.52,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1964636504781061,5
C1_BOX,3000,1.0,0.88,0.52,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09514420886887232,7
C1_BOX,3000,1.0,0.88,0.52,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.37742321734003625,1
C1_BOX,3000,1.0,0.88,0.52,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0932414069133013,9
C1_BOX,3000,1.0,0.88,0.52,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.20786764323269696,4
C1_BOX,3000,1.0,0.88,0.52,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1827050413422755,6
C1_BOX,3000,1.0,0.88,0.52,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09059359875308304,7
C1_BOX,3000,1.0,0.88,0.52,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3696006206780713,2
C1_BOX,3000,1.0,0.88,0.52,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.07282422612796124,12
C1_BOX,3000,1.0,0.88,0.52,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.1858930681083152,3
C1_BOX,3000,1.0,0.88,0.52,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.16817287252690227,3
C1_BOX,3000,1.0,0.88,0.52,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08568490742046353,8
C1_BOX,3000,1.0,0.88,0.52,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.362033971537303,2
C1_BOX,3000,1.0,0.88,0.52,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0539896484048632,12
C1_BOX,3000,1.0,0.88,0.52,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.1649724036399649,5
C1_BOX,3000,1.0,0.88,0.52,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.15258347062667665,3
C1_BOX,3000,1.0,0.88,0.52,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08061817455828657,7
C1_BOX,3000,1.0,0.88,0.52,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.35534988102244824,2
C1_BOX,3000,1.0,0.88,0.52,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.037485441232288697,14
C1_BOX,3000,1.0,0.88,0.52,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.14446713158364788,6
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.17975486260415408,5
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.10016622092520389,10
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.33756318433085997,1
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.10577838881863855,8
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.23091622691977937,4
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1658977231163714,6
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09512105207581056,8
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3280816068678627,1
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08696050875165617,10
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.20628829156745954,4
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.15120967895765847,5
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08965052155838293,7
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.31839946124946095,1
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0693480228279798,11
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.1830881508788463,4
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1360427173492753,5
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08397362236193895,7
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3094313719092515,2
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.053279762968137634,11
C1_BOX,3000,1.0,0.88,0.5733333333333334,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.16069014661370903,4
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.16263441518078015,5
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.1000520996035037,9
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.3056373763447219,1
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.11268585751825744,7
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.2541660423016389,4
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1488449389865465,6
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09479712375934679,9
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2943177911046607,1
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09604204263756133,8
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.22701591027281165,3
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.13419962269246177,6
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.08909853420594072,7
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.28206413555197785,2
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08042507761723572,9
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.20133241636901,4
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.11905119544332776,6
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.0831880049371998,7
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2700591012336748,1
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.0658581402005316,11
C1_BOX,3000,1.0,0.88,0.6266666666666667,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.177073604556744,3
C1_BOX,3000,1.0,0.88,0.68,0.32,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.14528984244953458,6
C1_BOX,3000,1.0,0.88,0.68,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.09431098196689347,9
C1_BOX,3000,1.0,0.88,0.68,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2826212563734275,2
C1_BOX,3000,1.0,0.88,0.68,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.11369615946351752,7
C1_BOX,3000,1.0,0.88,0.68,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.277428947280399,3
C1_BOX,3000,1.0,0.88,0.68,0.37333333333333335,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1316990558039952,6
C1_BOX,3000,1.0,0.88,0.68,0.37333333333333335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.0891532962544146,9
C1_BOX,3000,1.0,0.88,0.68,0.37333333333333335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2693786885114805,2
C1_BOX,3000,1.0,0.88,0.68,0.37333333333333335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.09975738134668377,8
C1_BOX,3000,1.0,0.88,0.68,0.37333333333333335,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.24795744967132036,3
C1_BOX,3000,1.0,0.88,0.68,0.42666666666666664,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.1173110128848529,5
C1_BOX,3000,1.0,0.88,0.68,0.42666666666666664,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.0836094951921682,9
C1_BOX,3000,1.0,0.88,0.68,0.42666666666666664,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.2544755703765421,2
C1_BOX,3000,1.0,0.88,0.68,0.42666666666666664,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.08679506351233912,8
C1_BOX,3000,1.0,0.88,0.68,0.42666666666666664,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.2199383363946389,4
C1_BOX,3000,1.0,0.88,0.68,0.48,f_b,0.16811738900752848,504,0.168,0.00011738900752847337,0.10240989888504015,6
C1_BOX,3000,1.0,0.88,0.68,0.48,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.077917832140312,8
C1_BOX,3000,1.0,0.88,0.68,0.48,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.23904870026304947,1
C1_BOX,3000,1.0,0.88,0.68,0.48,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.07453351902917316,9
C1_BOX,3000,1.0,0.88,0.68,0.48,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.19335190844774044,4
C2_BOX,3000,1.0,0.52,0.72,0.32,f_b,0.16811738900752848,505,0.16833333333333333,0.000215944325804851,0.02543174418881522,25
C2_BOX,3000,1.0,0.52,0.72,0.32,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.06840807407924299,11
C2_BOX,3000,1.0,0.52,0.72,0.32,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.14033074393247136,5
C2_BOX,3000,1.0,0.52,0.72,0.32,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.10575415536217936,7
C2_BOX,3000,1.0,0.52,0.72,0.32,f_a+f_b,0.44013703852159747,1320,0.44,0.00013703852159746566,0.373085204314477,1
C2_BOX,3000,1.0,0.52,0.72,0.335,f_b,0.16811738900752848,505,0.16833333333333333,0.000215944325804851,0.025928993106842935,25
C2_BOX,3000,1.0,0.52,0.72,0.335,f_B,0.2138486222425766,642,0.214,0.0001513777574233821,0.0662540110973755,11
C2_BOX,3000,1.0,0.52,0.72,0.335,f_a,0.272019649514069,816,0.272,1.9649514068964535e-05,0.13594991762080733,5
C2_BOX,3000,1.0,0.52,0.72,0.335,f_A,0.3460143392358259,1038,0.346,1.4339235825944208e-05,0.10791403783145193,7
