theta_index,theta,Omega_m,Omega_lambda,H0_km_s_Mpc,age_Gyr_host,omega_lambda_repo,age_Gyr_repo,frw_viable,in_toy_corridor,in_host_age_anchor_window
1024,3.141592653589793,0.0,1.0663912943843268,70.0,125.62951687055929,1.0663912943843268,12.547853433296524,True,False,False
1025,3.1446606151655643,0.0,1.0599523612550767,70.0,126.01052233391646,1.0599523612550767,12.561713889489164,True,False,False
1026,3.147728576741336,0.0,1.0535014547735388,70.0,126.39573371948067,1.0535014547735388,12.575669495063591,True,False,False
1027,3.150796538317107,0.0,1.0470390926232669,70.0,126.78519316425104,1.0470390926232669,12.589720160956118,True,False,False
1028,3.153864499892878,0.0,1.0405657937603283,70.0,127.1789433702354,1.0405657937603283,12.603865789555774,True,False,False
1029,3.1569324614686494,0.0,1.034082078322284,70.0,127.57702761321084,1.034082078322284,12.61810627456398,True,False,False
1030,3.160000423044421,0.0,1.0275884675369331,70.0,127.9794897516242,1.0275884675369331,12.63244150085231,True,False,False
1031,3.163068384620192,0.0,1.0210854836307424,70.0,128.38637423564083,1.0210854836307424,12.64687134431868,True,False,False
1032,3.166136346195964,0.0,1.0145736497370264,70.0,128.79772611634297,1.0145736497370264,12.661395671741769,True,False,False
1033,3.1692043077717345,0.0,1.0080534898039233,70.0,129.21359105507796,1.0080534898039233,12.676014340633769,True,False,False
1034,3.172272269347506,0.0,1.0015255285020968,70.0,129.63401533296403,1.0015255285020968,12.690727199091516,True,False,False
1035,3.175340230923277,0.0050097088676643,0.9949902911323356,70.0,31.181925363753784,0.9949902911323356,12.70553408564586,True,False,False
1036,3.1784081924990484,0.0115516964670807,0.9884483035329192,70.0,27.356907431319865,0.9884483035329192,12.720434829109475,True,False,False
1037,3.18147615407482,0.0180999080131297,0.9819000919868702,70.0,25.322293386540636,0.9819000919868702,12.735429248423026,True,False,False
1038,3.184544115650591,0.0246538168709226,0.9753461831290774,70.0,23.93459846543421,0.9753461831290774,12.750517152499729,True,False,False
1039,3.1876120772263623,0.0312128961466627,0.9687871038533372,70.0,22.88370684418029,0.9687871038533372,12.765698340068305,True,False,False
1040,3.190680038802133,0.0377766187807288,0.9622233812192712,70.0,22.03969079828363,0.9622233812192712,12.780972599514492,True,False,False
1041,3.193748000377905,0.0443444576407522,0.9556555423592478,70.0,21.335670864160708,0.9556555423592478,12.79633970872089,True,False,False
1042,3.196815961953676,0.0509158856147582,0.9490841143852418,70.0,20.732667999133128,0.9490841143852418,12.81179943490537,True,False,False
1043,3.1998839235294474,0.0574903757043175,0.9425096242956824,70.0,20.20597279242039,0.9425096242956824,12.82735153445804,True,False,False
1044,3.2029518851052186,0.0640674011176671,0.9359325988823328,70.0,19.73893757737625,0.9359325988823328,12.842995752776725,True,False,False
1045,3.20601984668099,0.0706464353628242,0.9293535646371758,70.0,19.319814450790965,0.9293535646371758,12.858731824101095,True,False,False
1046,3.2090878082567613,0.0772269523405968,0.9227730476594032,70.0,18.94000535310267,0.9227730476594032,12.874559471345366,True,False,False
1047,3.2121557698325325,0.0838084264375625,0.9161915735624374,70.0,18.593029330142528,0.9161915735624374,12.890478405929755,True,False,False
1048,3.215223731408304,0.0903903326188981,0.9096096673811018,70.0,18.27388092247659,0.9096096673811018,12.906488327610576,True,False,False
1049,3.2182916929840752,0.0969721465211199,0.90302785347888,70.0,17.978614427018062,0.90302785347888,12.92258892430913,True,False,False
1050,3.2213596545598464,0.1035533445446323,0.8964466554553676,70.0,17.704064888714356,0.8964466554553676,12.938779871939392,True,False,False
1051,3.2244276161356176,0.110133403946169,0.889866596053831,70.0,17.447655195103234,0.889866596053831,12.955060834234631,True,False,False
1052,3.227495577711389,0.1167118029309617,0.8832881970690383,70.0,17.20725924637881,0.8832881970690383,12.971431462572776,True,False,False
1053,3.2305635392871603,0.1232880207447382,0.8767119792552618,70.0,16.981102719398624,0.8767119792552618,12.987891395800885,True,False,False
1054,3.2336315008629315,0.1298615377654846,0.8701384622345154,70.0,16.767689680077783,0.8701384622345154,13.004440260058596,True,False,False
1055,3.2366994624387027,0.1364318355948992,0.8635681644051008,70.0,16.565747367603255,0.8635681644051008,13.02107766860059,True,False,False
1056,3.2397674240144743,0.142998397149639,0.857001602850361,70.0,16.374184007878828,0.857001602850361,13.03780322161838,True,False,False
1057,3.242835385590245,0.1495607067521538,0.8504392932478462,70.0,16.192056134744153,0.8504392932478462,13.054616506061034,True,False,False
1058,3.2459033471660166,0.1561182502213004,0.8438817497786996,70.0,16.0185429597883,0.8438817497786996,13.071517095455476,True,False,False
1059,3.248971308741788,0.1626705149625112,0.8373294850374887,70.0,15.852926042813166,0.8373294850374887,13.088504549725888,True,False,False
1060,3.25203927031756,0.1692169900576502,0.8307830099423498,70.0,15.694573000489973,0.8307830099423498,13.10557841501272,True,False,False
1061,3.2551072318933305,0.1757571663544304,0.8242428336455696,70.0,15.542924328047675,0.8242428336455696,13.122738223491108,True,False,False
1062,3.2581751934691017,0.1822905365554595,0.8177094634445404,70.0,15.397482646932648,0.8177094634445404,13.13998349318896,True,False,False
1063,3.2612431550448733,0.1888165953067803,0.8111834046932197,70.0,15.257803861950846,0.8111834046932197,13.157313727804626,True,False,False
1064,3.2643111166206444,0.1953348392860017,0.8046651607139983,70.0,15.123489835239509,0.8046651607139983,13.174728416524427,True,False,False
1065,3.267379078196416,0.2018447672899243,0.7981552327100757,70.0,14.994182275456586,0.7981552327100757,13.19222703384002,True,False,False
1066,3.2704470397721868,0.2083458803216394,0.7916541196783605,70.0,14.869557608268094,0.7916541196783605,13.209809039365677,True,False,False
1067,3.2735150013479584,0.214837681677157,0.785162318322843,70.0,14.749322645086266,0.785162318322843,13.227473877655749,True,False,False
1068,3.276582962923729,0.2213196770314079,0.778680322968592,70.0,14.63321090562942,0.778680322968592,13.24522097802215,True,False,False
1069,3.2796509244995007,0.2277913745237264,0.7722086254762736,70.0,14.520979479448794,0.7722086254762736,13.263049754352233,True,False,False
1070,3.2827188860752723,0.2342522848427372,0.7657477151572628,70.0,14.412406334426713,0.7657477151572628,13.280959604927034,True,False,False
1071,3.2857868476510435,0.2407019213105922,0.7592980786894078,70.0,14.307287998052487,0.7592980786894078,13.29894991223999,True,False,False
1072,3.2888548092268146,0.2471397999666045,0.7528602000333955,70.0,14.205437551253851,0.7528602000333955,13.31702004281632,True,False,True
1073,3.2919227708025858,0.2535654396502413,0.7464345603497586,70.0,14.106682885608356,0.7464345603497586,13.335169347033228,True,False,True
1074,3.2949907323783574,0.2599783620833874,0.7400216379166126,70.0,14.010865183550129,0.7400216379166126,13.353397158940904,True,False,True
1075,3.2980586939541285,0.2663780919519496,0.7336219080480504,70.0,13.917837588224623,0.7336219080480504,13.37170279608458,True,False,True
1076,3.3011266555299,0.2727641569867488,0.7272358430132512,70.0,13.827464035318124,0.7272358430132512,13.390085559327826,True,False,True
1077,3.304194617105671,0.2791360880436347,0.7208639119563652,70.0,13.739618223784776,0.7208639119563652,13.40854473267705,True,True,True
1078,3.3072625786814425,0.2854934191829139,0.7145065808170861,70.0,13.65418270613618,0.7145065808170861,13.42707958310764,True,True,True
1079,3.3103305402572136,0.291835687747908,0.708164312252092,70.0,13.57104808202834,0.708164312252092,13.445689360391476,True,True,True
1080,3.313398501832985,0.2981624344427931,0.7018375655572069,70.0,13.49011228139912,0.7018375655572069,13.464373296926466,True,True,True
1081,3.3164664634087564,0.3044732034095887,0.6955267965904113,70.0,13.411279925499011,0.6955267965904113,13.4831306075679,True,True,True
1082,3.319534424984528,0.3107675423043085,0.6892324576956915,70.0,13.334461755887638,0.6892324576956915,13.501960489461938,True,True,True
1083,3.3226023865602987,0.3170450023722695,0.6829549976277305,70.0,13.259574122912978,0.6829549976277305,13.520862121881397,True,True,False
1084,3.32567034813607,0.3233051385225308,0.6766948614774692,70.0,13.186538526399495,0.6766948614774692,13.539834666064046,True,True,False
1085,3.328738309711841,0.3295475094014179,0.670452490598582,70.0,13.11528120228768,0.670452490598582,13.558877265053482,True,True,False
1086,3.3318062712876126,0.3357716774651654,0.6642283225348345,70.0,13.045732749823769,0.6642283225348345,13.577989043542908,True,True,False
1087,3.334874232863384,0.3419772090516061,0.6580227909483939,70.0,12.977827794625291,0.6580227909483939,13.597169107721912,True,True,False
1088,3.3379421944391554,0.3481636744509347,0.6518363255490652,70.0,12.91150468356332,0.6518363255490652,13.61641654512652,True,True,False
1089,3.3410101560149266,0.3543306479754989,0.645669352024501,70.0,12.846705207928345,0.645669352024501,13.635730424492673,True,True,False
1090,3.3440781175906977,0.36047770802862,0.63952229197138,70.0,12.783374351795253,0.63952229197138,13.655109795613386,True,True,False
1091,3.347146079166469,0.3666044371723878,0.6333955628276122,70.0,12.7214600628886,0.6333955628276122,13.674553689199715,True,True,False
1092,3.3502140407422405,0.3727104221944761,0.6272895778055239,70.0,12.66091304357917,0.6272895778055239,13.694061116745877,True,True,False
1093,3.353282002318012,0.3787952541739019,0.6212047458260981,70.0,12.60168655992983,0.6212047458260981,13.713631070398646,True,True,False
1094,3.356349963893783,0.3848585285457452,0.6151414714542548,70.0,12.543736266954484,0.6151414714542548,13.733262522831309,True,True,False
1095,3.359417925469554,0.3908998451648321,0.6091001548351679,70.0,12.487020048468048,0.6091001548351679,13.75295442712248,True,True,False
1096,3.3624858870453256,0.3969188083682802,0.6030811916317198,70.0,12.431497870092528,0.6030811916317198,13.772705716639756,True,True,False
1097,3.3655538486210967,0.4029150270369989,0.5970849729630011,70.0,12.3771316441441,0.5970849729630011,13.792515304928813,True,True,False
1098,3.368621810196868,0.4088881146560703,0.5911118853439297,70.0,12.32388510526961,0.5911118853439297,13.81238208560795,True,True,False
1099,3.3716897717726395,0.4148376893739851,0.5851623106260149,70.0,12.271723695823836,0.5851623106260149,13.832304932268409,True,True,False
1100,3.3747577333484107,0.4207633740607662,0.5792366259392338,70.0,12.220614460087123,0.5792366259392338,13.85228269838072,True,True,False
1101,3.377825694924182,0.4266647963649409,0.5733352036350591,70.0,12.170525946519149,0.5733352036350591,13.872314217207451,True,True,False
1102,3.380893656499953,0.4325415887693021,0.5674584112306978,70.0,12.121428117328572,0.5674584112306978,13.89239830172231,True,True,False
1103,3.3839616180757246,0.4383933886455438,0.5616066113544562,70.0,12.0732922647115,0.5616066113544562,13.9125337445363,True,True,False
1104,3.387029579651496,0.4442198383076801,0.5557801616923199,70.0,12.026090933178578,0.5557801616923199,13.932719317830918,True,True,False
1105,3.390097541227267,0.4500205850642336,0.5499794149357664,70.0,11.979797847448154,0.5499794149357664,13.95295377329866,True,True,False
1106,3.393165502803038,0.4557952812692705,0.5442047187307295,70.0,11.93438784543353,0.5442047187307295,13.973235842091462,True,True,False
1107,3.3962334643788097,0.461543584372121,0.5384564156278789,70.0,11.889836815900368,0.5384564156278789,13.993564234776803,True,True,False
1108,3.399301425954581,0.4672651569659157,0.5327348430340842,70.0,11.846121640408448,0.5327348430340842,14.01393764130232,True,True,False
1109,3.402369387530352,0.4729596668348529,0.5270403331651471,70.0,11.803220139190442,0.5270403331651471,14.034354730968891,True,True,False
1110,3.405437349106124,0.4786267870001798,0.5213732129998202,70.0,11.761111020651972,0.5213732129998202,14.054814152412572,True,True,False
1111,3.4085053106818948,0.484266195764923,0.515733804235077,70.0,11.719773834206269,0.515733804235077,14.075314533595746,True,True,False
1112,3.411573272257666,0.489877576757331,0.510122423242669,70.0,11.679188926183134,0.510122423242669,14.095854481807775,True,True,False
1113,3.414641233833437,0.4954606189729846,0.5045393810270153,70.0,11.639337398575396,0.5045393810270153,14.116432583675309,True,True,False
1114,3.4177091954092087,0.5010150168156331,0.4989849831843669,70.0,11.60020107040641,0.4989849831843669,14.137047405182754,True,True,False
1115,3.42077715698498,0.506540470136714,0.493459529863286,70.0,11.561762441521743,0.493459529863286,14.15769749170325,True,True,False
1116,3.423845118560751,0.5120366842735077,0.4879633157264923,70.0,11.524004658625302,0.4879633157264923,14.17838136804009,True,True,False
1117,3.426913080136522,0.5175033700860213,0.4824966299139787,70.0,11.486911483394469,0.4824966299139787,14.199097538479505,True,True,False
1118,3.429981041712294,0.5229402439924669,0.4770597560075332,70.0,11.450467262524525,0.4770597560075332,14.219844486854484,True,True,False
1119,3.433049003288065,0.5283470280034159,0.4716529719965841,70.0,11.41465689956346,0.4716529719965841,14.240620676620424,True,True,False
1120,3.436116964863836,0.5337234497546016,0.4662765502453984,70.0,11.379465828410623,0.4662765502453984,14.261424550942673,True,True,False
1121,3.439184926439608,0.5390692425383357,0.4609307574616643,70.0,11.34487998836293,0.4609307574616643,14.282254532796376,True,True,False
1122,3.442252888015379,0.5443841453335674,0.4556158546664326,70.0,11.310885800601367,0.4556158546664326,14.303109025078912,True,True,False
1123,3.44532084959115,0.5496679028345599,0.4503320971654401,70.0,11.277470146019429,0.4503320971654401,14.323986410735236,True,True,False
1124,3.448388811166921,0.554920265478164,0.4450797345218361,70.0,11.244620344302806,0.4450797345218361,14.34488505289636,True,True,False
1125,3.451456772742693,0.5601409894697277,0.4398590105302723,70.0,11.21232413417634,0.4398590105302723,14.365803295031464,True,True,False
1126,3.454524734318464,0.5653298368075841,0.4346701631924159,70.0,11.18056965474143,0.4346701631924159,14.386739461113695,True,True,False
1127,3.457592695894235,0.57048657530615,0.42951342469385,70.0,11.149345427832236,0.42951342469385,14.40769185580018,True,True,False
1128,3.4606606574700063,0.5756109786176227,0.4243890213823774,70.0,11.118640341324843,0.4243890213823774,14.428658764626396,True,True,False
1129,3.463728619045778,0.5807028262522498,0.4192971737477503,70.0,11.088443633338432,0.4192971737477503,14.44963845421523,True,True,False
1130,3.466796580621549,0.585761903597195,0.414238096402805,70.0,11.058744877271817,0.414238096402805,14.47062917250103,True,True,False
1131,3.46986454219732,0.5907880019339887,0.4092119980660113,70.0,11.029533967622976,0.4092119980660113,14.49162914896891,True,True,False
1132,3.472932503773092,0.5957809184545423,0.4042190815454577,70.0,11.000801106543094,0.4042190815454577,14.51263659490955,True,True,False
1133,3.476000465348863,0.600740456275756,0.399259543724244,70.0,10.972536791079794,0.399259543724244,14.533649703689813,True,True,False
1134,3.479068426924634,0.6056664244527026,0.3943335755472975,70.0,10.944731801067777,0.3943335755472975,14.554666651039442,True,True,False
1135,3.4821363885004053,0.6105586379903629,0.3894413620096371,70.0,10.91737718762797,0.3894413620096371,14.575685595353926,True,True,False
1136,3.485204350076177,0.6154169178539453,0.3845830821460548,70.0,10.8904642622387,0.3845830821460548,14.59670467801397,True,True,False
1137,3.488272311651948,0.6202410909777838,0.3797589090222162,70.0,10.863984586345278,0.3797589090222162,14.61772202372172,True,True,False
1138,3.4913402732277192,0.6250309902727764,0.3749690097272236,70.0,10.837929961476556,0.3749690097272236,14.63873574085383,True,True,False
1139,3.4944082348034904,0.6297864546324439,0.3702135453675561,70.0,10.812292419838831,0.3702135453675561,14.65974392183191,True,True,False
1140,3.497476196379262,0.634507328937499,0.3654926710625011,70.0,10.787064215360228,0.3654926710625011,14.680744643510057,True,True,False
1141,3.500544157955033,0.6391934640590191,0.3608065359409809,70.0,10.762237815159478,0.3608065359409809,14.701735967580053,True,True,False
1142,3.5036121195308043,0.6438447168601973,0.3561552831398027,70.0,10.737805891415494,0.3561552831398027,14.722715940994284,True,True,False
1143,3.506680081106576,0.6484609501966293,0.3515390498033707,70.0,10.713761313615404,0.3515390498033707,14.74368259640632,True,True,False
1144,3.509748042682347,0.6530420329152173,0.3469579670847826,70.0,10.690097141159969,0.3469579670847826,14.764633952629618,True,True,False
1145,3.5128160042581182,0.6575878398516268,0.3424121601483732,70.0,10.666806616307015,0.3424121601483732,14.785568015114212,True,True,False
1146,3.5158839658338894,0.6620982518263172,0.3379017481736828,70.0,10.643883157434557,0.3379017481736828,14.806482776441522,True,True,False
1147,3.518951927409661,0.6665731556391722,0.3334268443608278,70.0,10.62132035260624,0.3334268443608278,14.827376216837454,True,True,False
1148,3.522019888985432,0.6710124440627048,0.3289875559372952,70.0,10.599111953423254,0.3289875559372952,14.84824630470379,True,True,False
1149,3.525087850561204,0.6754160158338451,0.3245839841661548,70.0,10.57725186914748,0.3245839841661548,14.869090997167833,True,True,False
1150,3.5281558121369745,0.6797837756443497,0.3202162243556504,70.0,10.555734161081585,0.3202162243556504,14.889908240650474,True,True,False
1151,3.531223773712746,0.6841156341297676,0.3158843658702324,70.0,10.534553037193056,0.3158843658702324,14.910695971452506,True,True,False
1152,3.5342917352885173,0.6884115078570459,0.3115884921429541,70.0,10.513702846969275,0.3115884921429541,14.931452116359289,True,True,False
1153,3.5373596968642884,0.6926713193107241,0.3073286806892759,70.0,10.493178076492132,0.3073286806892759,14.952174593263608,True,True,False
1154,3.54042765844006,0.6968949968777415,0.3031050031222585,70.0,10.472973343720994,0.3031050031222585,14.972861311806696,True,True,False
1155,3.543495620015831,0.701082474830883,0.298917525169117,70.0,10.453083393973529,0.298917525169117,14.993510174037356,False,True,False
1156,3.5465635815916023,0.7052336933108354,0.2947663066891646,70.0,10.433503095594707,0.2947663066891646,15.01411907508898,False,True,False
1157,3.549631543167373,0.7093485983068781,0.2906514016931218,70.0,10.41422743580467,0.2906514016931218,15.034685903874257,False,True,False
1158,3.552699504743145,0.7134271416362237,0.2865728583637764,70.0,10.395251516716645,0.2865728583637764,15.055208543797582,False,True,False
1159,3.5557674663189163,0.7174692809219994,0.2825307190780007,70.0,10.376570551516828,0.2825307190780007,15.075684873484716,False,True,False
1160,3.5588354278946874,0.7214749795698866,0.2785250204301134,70.0,10.358179860798364,0.2785250204301134,15.096112767529648,False,True,False
1161,3.5619033894704586,0.7254442067434426,0.2745557932565575,70.0,10.340074869042052,0.2745557932565575,15.116490097258293,False,True,False
1162,3.56497135104623,0.7293769373380681,0.2706230626619319,70.0,10.32225110123704,0.2706230626619319,15.13681473150869,False,True,False
1163,3.5680393126220014,0.7332731519536724,0.2667268480463277,70.0,10.304704179634784,0.2667268480463277,15.157084537427435,False,True,False
1164,3.5711072741977725,0.7371328368660459,0.2628671631339541,70.0,10.287429820630075,0.2628671631339541,15.177297381282028,False,True,False
1165,3.574175235773544,0.7409559839969029,0.2590440160030972,70.0,10.270423831763493,0.2590440160030972,15.197451129288533,False,True,False
1166,3.577243197349316,0.7447425908826724,0.2552574091173276,70.0,10.253682108839454,0.2552574091173276,15.217543648454448,False,True,False
1167,3.5803111589250864,0.748492660641993,0.251507339358007,70.0,10.237200633154856,0.251507339358007,15.237572807436038,False,True,False
1168,3.5833791205008576,0.7522062019419431,0.2477937980580569,70.0,10.220975468833254,0.2477937980580569,15.257536477409715,False,True,False
1169,3.586447082076629,0.755883228963028,0.244116771036972,70.0,10.205002760259854,0.244116771036972,15.27743253295712,False,True,False
1170,3.5895150436524004,0.7595237613629159,0.2404762386370841,70.0,10.189278729612909,0.2404762386370841,15.29725885296305,False,True,False
1171,3.5925830052281715,0.7631278242389439,0.2368721757610561,70.0,10.17379967448728,0.2368721757610561,15.317013321525868,False,True,False
1172,3.5956509668039427,0.7666954480894264,0.2333045519105736,70.0,10.158561965606108,0.2333045519105736,15.336693828879806,False,True,False
1173,3.5987189283797143,0.7702266687737251,0.2297733312262748,70.0,10.143562044616914,0.2297733312262748,15.356298272328216,False,True,False
1174,3.601786889955485,0.7737215274711597,0.2262784725288402,70.0,10.12879642196838,0.2262784725288402,15.37582455718742,False,True,False
1175,3.6048548515312566,0.7771800706387206,0.2228199293612794,70.0,10.11426167486448,0.2228199293612794,15.395270597740256,False,True,False
1176,3.607922813107028,0.7806023499676272,0.2193976500323728,70.0,10.099954445292672,0.2193976500323728,15.4146343181986,False,True,False
1177,3.6109907746828,0.7839884223387303,0.2160115776612697,70.0,10.085871438123071,0.2160115776612697,15.433913653674107,False,True,False
1178,3.6140587362585705,0.7873383497767931,0.2126616502232069,70.0,10.072009419275592,0.2126616502232069,15.453106551156411,False,True,False
1179,3.6171266978343417,0.7906521994036317,0.2093478005963683,70.0,10.058365213952428,0.2093478005963683,15.472210970497771,False,True,False
1180,3.620194659410113,0.7939300433901617,0.2060699566098383,70.0,10.044935704933046,0.2060699566098383,15.491224885403469,False,True,False
1181,3.623262620985885,0.7971719589073516,0.2028280410926484,70.0,10.031717830929248,0.2028280410926484,15.51014628442699,False,True,False
1182,3.626330582561656,0.8003780280761026,0.1996219719238974,70.0,10.018708584997878,0.1996219719238974,15.528973171969044,False,True,False
1183,3.629398544137427,0.8035483379160797,0.1964516620839203,70.0,10.005905013008809,0.1964516620839203,15.547703569279584,False,True,False
1184,3.6324665057131984,0.806682980293474,0.193317019706526,70.0,9.993304212166253,0.193317019706526,15.566335515461544,False,True,False
1185,3.6355344672889696,0.8097820518677683,0.1902179481322317,70.0,9.98090332958096,0.1902179481322317,15.584867068475738,False,True,False
1186,3.6386024288647407,0.8128456540374787,0.1871543459625213,70.0,9.968699560891675,0.1871543459625213,15.603296306145504,False,True,False
1187,3.641670390440512,0.8158738928849005,0.1841261071150995,70.0,9.956690148933724,0.1841261071150995,15.621621327160184,False,True,False
1188,3.644738352016284,0.8188668791198975,0.1811331208801025,70.0,9.944872382452989,0.1811331208801025,15.639840252076525,False,True,False
1189,3.647806313592055,0.821824728022719,0.178175271977281,70.0,9.933243594863631,0.178175271977281,15.65795122431658,False,True,False
1190,3.650874275167826,0.8247475593858797,0.1752524406141202,70.0,9.921801163047826,0.1752524406141202,15.6759524111613,False,True,False
1191,3.653942236743597,0.8276354974551273,0.1723645025448727,70.0,9.910542506195938,0.1723645025448727,15.693842004738576,False,True,False
1192,3.657010198319369,0.8304886708694996,0.1695113291305004,70.0,9.899465084685742,0.1695113291305004,15.71161822300452,False,True,False
1193,3.66007815989514,0.833307212600498,0.166692787399502,70.0,9.88856639899917,0.166692787399502,15.72927931071699,False,True,False
1194,3.663146121470911,0.8360912598904111,0.1639087401095889,70.0,9.877843988675163,0.1639087401095889,15.746823540400149,False,True,False
1195,3.6662140830466825,0.8388409541897703,0.1611590458102297,70.0,9.867295431297553,0.1611590458102297,15.764249213298758,False,True,False
1196,3.6692820446224537,0.841556441093994,0.158443558906006,70.0,9.85691834151642,0.158443558906006,15.781554660321223,False,True,False
1197,3.672350006198225,0.844237870279226,0.155762129720774,70.0,9.84671037010199,0.155762129720774,15.798738242970147,False,True,False
1198,3.675417967773997,0.8468853954373784,0.1531146045626216,70.0,9.836669203029782,0.1531146045626216,15.8157983542591,False,True,False
1199,3.678485929349768,0.8494991742104151,0.1505008257895849,70.0,9.826792560595957,0.1505008257895849,15.832733419614629,False,True,False
1200,3.6815538909255374,0.8520793681238922,0.1479206318761078,70.0,9.817078196561804,0.1479206318761078,15.849541897762188,False,True,False
1201,3.68462185250131,0.8546261425197603,0.1453738574802397,70.0,9.807523897326435,0.1453738574802397,15.86622228159482,False,True,False
1202,3.6876898140770815,0.857139666488471,0.142860333511529,70.0,9.79812748112665,0.142860333511529,15.882773099023506,False,True,False
1203,3.6907577756528527,0.8596201128004008,0.1403798871995991,70.0,9.788886797262998,0.1403798871995991,15.89919291380798,False,True,False
1204,3.693825737228624,0.8620676578365996,0.1379323421634005,70.0,9.779799725351378,0.1379323421634005,15.915480326366811,False,True,False
1205,3.696893698804395,0.8644824815189176,0.1355175184810824,70.0,9.77086417459904,0.1355175184810824,15.931633974565846,False,True,False
1206,3.699961660380167,0.8668647672394902,0.1331352327605098,70.0,9.762078083104443,0.1331352327605098,15.947652534483549,False,True,False
1207,3.7030296219559378,0.869214701789633,0.130785298210367,70.0,9.75343941718,0.130785298210367,15.963534721152454,False,True,False
1208,3.706097583531709,0.8715324752881652,0.1284675247118347,70.0,9.74494617069706,0.1284675247118347,15.97927928927558,False,True,False
1209,3.709165545107481,0.8738182811091626,0.1261817188908374,70.0,9.736596364452408,0.1261817188908374,15.994885033916626,False,True,False
1210,3.712233506683252,0.8760723158091903,0.1239276841908097,70.0,9.72838804555557,0.1239276841908097,16.01035079116316,False,True,False
1211,3.715301468259023,0.8782947790540216,0.1217052209459784,70.0,9.72031928683622,0.1217052209459784,16.025675438761645,False,True,False
1212,3.718369429834794,0.8804858735448554,0.1195141264551446,70.0,9.712388186271207,0.1195141264551446,16.04085789672338,False,True,False
1213,3.7214373914105656,0.8826458049440824,0.1173541950559176,70.0,9.704592866430412,0.1173541950559176,16.05589712790047,False,True,False
1214,3.724505352986337,0.8847747818005948,0.1152252181994052,70.0,9.69693147394095,0.1152252181994052,16.07079213853092,False,True,False
1215,3.727573314562108,0.8868730154746817,0.1131269845253183,70.0,9.68940217896912,0.1131269845253183,16.085541978752037,False,True,False
1216,3.730641276137879,0.8889407200625206,0.1110592799374794,70.0,9.682003174719616,0.1110592799374794,16.100145743081264,False,True,False
1217,3.73370923771365,0.8909781123202932,0.1090218876797068,70.0,9.67473267695136,0.1090218876797068,16.114602570863706,False,True,False
1218,3.736777199289422,0.8929854115879488,0.1070145884120512,70.0,9.6675889235096,0.1070145884120512,16.12891164668572,False,True,False
1219,3.739845160865193,0.8949628397126324,0.1050371602873676,70.0,9.660570173873664,0.1050371602873676,16.143072200753686,False,True,False
1220,3.7429131224409646,0.8969106209718086,0.1030893790281914,70.0,9.653674708719986,0.1030893790281914,16.15708350923759,False,True,False
1221,3.745981084016736,0.8988289819960985,0.1011710180039015,70.0,9.6469008294999,0.1011710180039015,16.17094489457861,False,True,False
1222,3.749049045592507,0.9007181516918625,0.0992818483081375,70.0,9.640246858031778,0.0992818483081375,16.18465572576039,False,True,False
1223,3.752117007168278,0.9025783611635289,0.0974216388364713,70.0,9.63371113610717,0.0974216388364713,16.198215418543278,False,True,False
1224,3.7551849687440497,0.9044098436357202,0.0955901563642798,70.0,9.627292025110403,0.0955901563642798,16.211623435661355,False,True,False
1225,3.758252930319821,0.9062128343751824,0.0937871656248175,70.0,9.620987905651358,0.0937871656248175,16.224879286981725,False,True,False
1226,3.761320891895592,0.907987570612546,0.0920124293874541,70.0,9.61479717721102,0.0920124293874541,16.237982529625828,False,True,False
1227,3.764388853471364,0.9097342914639418,0.0902657085360582,70.0,9.608718257799394,0.0902657085360582,16.250932768052504,False,True,False
1228,3.767456815047135,0.9114532378524924,0.0885467621475077,70.0,9.602749583625528,0.0885467621475077,16.263729654102576,False,True,False
1229,3.770524776622906,0.9131446524297072,0.0868553475702929,70.0,9.59688960877918,0.0868553475702929,16.276372887004886,False,True,False
1230,3.773592738198677,0.914808779496802,0.085191220503198,70.0,9.591136804923908,0.085191220503198,16.288862213343634,False,True,False
1231,3.7766606997744487,0.9164458649259588,0.0835541350740413,70.0,9.585489661001208,0.0835541350740413,16.30119742698698,False,True,False
1232,3.77972866135022,0.918056156081572,0.0819438439184281,70.0,9.579946682945373,0.0819438439184281,16.313378368977126,False,True,False
1233,3.782796622925991,0.9196399017414733,0.0803600982585267,70.0,9.574506393408846,0.0803600982585267,16.325404927381644,False,True,False
1234,3.785864584501762,0.921197352018182,0.0788026479818179,70.0,9.569167331497704,0.0788026479818179,16.337277037106528,False,True,False
1235,3.788932546077534,0.9227287582801952,0.0772712417198048,70.0,9.563928052517014,0.0772712417198048,16.348994679670987,False,True,False
1236,3.792000507653305,0.9242343730733398,0.0757656269266602,70.0,9.5587871277258,0.0757656269266602,16.36055788294427,False,True,False
1237,3.795068469229076,0.9257144500422132,0.0742855499577868,70.0,9.55374314410135,0.0742855499577868,16.37196672084494,False,True,False
1238,3.798136430804848,0.927169243851737,0.072830756148263,70.0,9.54879470411257,0.072830756148263,16.383221313002895,False,True,False
1239,3.801204392380619,0.928599010108834,0.0714009898911659,70.0,9.54394042550222,0.0714009898911659,16.3943218243845,False,True,False
1240,3.80427235395639,0.930004005284276,0.0699959947157241,70.0,9.539178941077637,0.0699959947157241,16.40526846488157,False,True,False
1241,3.807340315532161,0.9313844866346976,0.0686155133653024,70.0,9.534508898509891,0.0686155133653024,16.41606148886443,False,True,False
