theta_index,theta,omega_lambda_repo,age_Gyr_repo,Omega_m,Omega_lambda,H0_km_s_Mpc
96,0.2945243112740431,0.1458462947969009,15.863121231803015,0.8541537052030991,0.1458462947969009,70.0
97,0.2975922728498144,0.1487037227282711,15.84443089684466,0.851296277271729,0.1487037227282711,70.0
98,0.3006602344255856,0.1515979423872344,15.825613792085925,0.8484020576127655,0.1515979423872344,70.0
99,0.303728196001357,0.1545290701994147,15.806672170168586,0.8454709298005854,0.1545290701994147,70.0
100,0.3067961575771282,0.1574972173719266,15.787608311862968,0.8425027826280734,0.1574972173719266,70.0
101,0.3098641191528995,0.1605024898392374,15.76842452465294,0.8394975101607626,0.1605024898392374,70.0
102,0.3129320807286708,0.1635449882102048,15.749123141320572,0.8364550117897952,0.1635449882102048,70.0
103,0.316000042304442,0.166624807716266,15.729706518532211,0.833375192283734,0.166624807716266,70.0
104,0.3190680038802134,0.1697420381608451,15.710177035427394,0.8302579618391549,0.1697420381608451,70.0
105,0.3221359654559846,0.1728967638699468,15.690537092212292,0.8271032361300532,0.1728967638699468,70.0
106,0.3252039270317559,0.1760890636439832,15.670789108759164,0.8239109363560169,0.1760890636439832,70.0
107,0.3282718886075272,0.1793190107108354,15.650935523213237,0.8206809892891647,0.1793190107108354,70.0
108,0.3313398501832985,0.1825866726801655,15.63097879060848,0.8174133273198345,0.1825866726801655,70.0
109,0.3344078117590697,0.1858921114989897,15.61092138149366,0.8141078885010102,0.1858921114989897,70.0
110,0.3374757733348411,0.1892353834085365,15.59076578056992,0.8107646165914635,0.1892353834085365,70.0
111,0.3405437349106123,0.192616538902397,15.570514485341162,0.807383461097603,0.192616538902397,70.0
112,0.3436116964863836,0.196035622685966,15.550170004778623,0.803964377314034,0.196035622685966,70.0
113,0.3466796580621549,0.1994926736372251,15.529734858000412,0.8005073263627749,0.1994926736372251,70.0
114,0.3497476196379261,0.2029877247688253,15.50921157296761,0.7970122752311747,0.2029877247688253,70.0
115,0.3528155812136975,0.2065208031915398,15.488602685197533,0.7934791968084602,0.2065208031915398,70.0
116,0.3558835427894687,0.2100919300790457,15.467910736495432,0.7899080699209543,0.2100919300790457,70.0
117,0.35895150436524,0.2137011206340816,15.447138273705512,0.7862988793659185,0.2137011206340816,70.0
118,0.3620194659410113,0.21734838405598,15.426287847482014,0.78265161594402,0.21734838405598,70.0
119,0.3650874275167826,0.2210337235095721,15.405362011081433,0.7789662764904279,0.2210337235095721,70.0
120,0.3681553890925538,0.2247571360955015,15.384363319176384,0.7752428639044985,0.2247571360955015,70.0
121,0.3712233506683252,0.2285186128219307,15.36329432669208,0.7714813871780692,0.2285186128219307,70.0
122,0.3742913122440964,0.2323181385776685,15.342157587665826,0.7676818614223315,0.2323181385776685,70.0
123,0.3773592738198677,0.2361556921067048,15.320955654130431,0.7638443078932952,0.2361556921067048,70.0
124,0.380427235395639,0.2400312459841997,15.2996910750218,0.7599687540158003,0.2400312459841997,70.0
125,0.3834951969714102,0.2439447665938746,15.27836639511149,0.7560552334061255,0.2439447665938746,70.0
126,0.3865631585471816,0.247896214106888,15.256984153964371,0.752103785893112,0.247896214106888,70.0
127,0.3896311201229528,0.2518855424621297,15.235546884922174,0.7481144575378703,0.2518855424621297,70.0
128,0.3926990816987241,0.2559126993479924,15.214057114112908,0.7440873006520077,0.2559126993479924,70.0
129,0.3957670432744954,0.2599776261856035,15.192517359486702,0.7400223738143965,0.2599776261856035,70.0
130,0.3988350048502667,0.2640802581135247,15.170930129878244,0.7359197418864754,0.2640802581135247,70.0
131,0.401902966426038,0.268220523973933,15.149297924096006,0.731779476026067,0.268220523973933,70.0
132,0.4049709280018093,0.2723983463002733,15.127623230038491,0.7276016536997267,0.2723983463002733,70.0
133,0.4080388895775805,0.2766136413064163,15.105908523837536,0.7233863586935837,0.2766136413064163,70.0
134,0.4111068511533518,0.2808663188772733,15.084156269028894,0.7191336811227267,0.2808663188772733,70.0
135,0.4141748127291231,0.2851562825609506,15.062368915749932,0.7148437174390494,0.2851562825609506,70.0
136,0.4172427743048944,0.2894834295623461,15.040548899964758,0.7105165704376539,0.2894834295623461,70.0
137,0.4203107358806657,0.2938476507383006,15.018698642716354,0.7061523492616995,0.2938476507383006,70.0
138,0.4233786974564369,0.2982488305942121,14.996820549406015,0.7017511694057879,0.2982488305942121,70.0
139,0.4264466590322082,0.3026868472821679,14.974917009099803,0.6973131527178321,0.3026868472821679,70.0
140,0.4295146206079795,0.3071615726005907,14.952990393861857,0.6928384273994093,0.3071615726005907,70.0
141,0.4325825821837508,0.3116728719953798,14.931043058114522,0.6883271280046201,0.3116728719953798,70.0
142,0.4356505437595221,0.3162206045625704,14.90907733802503,0.6837793954374296,0.3162206045625704,70.0
143,0.4387185053352934,0.320804623052492,14.8870955509185,0.679195376947508,0.320804623052492,70.0
144,0.4417864669110646,0.3254247738754492,14.865099994717031,0.6745752261245508,0.3254247738754492,70.0
145,0.4448544284868359,0.3300808971088896,14.843092947404688,0.6699191028911105,0.3300808971088896,70.0
146,0.4479223900626072,0.3347728265061145,14.821076666517838,0.6652271734938855,0.3347728265061145,70.0
147,0.4509903516383785,0.3395003895064462,14.799053388660962,0.6604996104935539,0.3395003895064462,70.0
148,0.4540583132141498,0.3442634072469568,14.777025329047053,0.6557365927530432,0.3442634072469568,70.0
149,0.457126274789921,0.3490616945756513,14.754994681062753,0.6509383054243487,0.3490616945756513,70.0
150,0.4601942363656923,0.3538950600661781,14.732963615857534,0.6461049399338219,0.3538950600661781,70.0
151,0.4632621979414636,0.3587633060340287,14.710934281956623,0.6412366939659713,0.3587633060340287,70.0
152,0.4663301595172349,0.3636662285542319,14.688908804897318,0.6363337714457681,0.3636662285542319,70.0
153,0.4693981210930062,0.3686036174805427,14.666889286888184,0.6313963825194573,0.3686036174805427,70.0
154,0.4724660826687775,0.3735752564661006,14.644877806490832,0.6264247435338994,0.3735752564661006,70.0
155,0.4755340442445487,0.3785809229856035,14.622876418323614,0.6214190770143966,0.3785809229856035,70.0
156,0.47860200582032,0.3836203883589066,14.600887152787127,0.6163796116410933,0.3836203883589066,70.0
157,0.4816699673960913,0.3886934177761604,14.578912015810586,0.6113065822238396,0.3886934177761604,70.0
158,0.4847379289718626,0.3937997703243362,14.556952988619202,0.6062002296756638,0.3937997703243362,70.0
159,0.4878058905476339,0.3989391990152889,14.53501202752143,0.6010608009847112,0.3989391990152889,70.0
160,0.4908738521234052,0.4041114508152098,14.513091063716208,0.5958885491847902,0.4041114508152098,70.0
161,0.4939418136991764,0.409316266675558,14.49119200311928,0.590683733324442,0.409316266675558,70.0
162,0.4970097752749477,0.4145533815654282,14.469316726208314,0.5854466184345718,0.4145533815654282,70.0
163,0.500077736850719,0.4198225245053364,14.447467087886269,0.5801774754946636,0.4198225245053364,70.0
164,0.5031456984264903,0.4251234186024399,14.425644917362552,0.57487658139756,0.4251234186024399,70.0
165,0.5062136600022615,0.4304557810871657,14.40385201805142,0.5695442189128344,0.4304557810871657,70.0
166,0.5092816215780329,0.4358193233512474,14.38209016748715,0.5641806766487526,0.4358193233512474,70.0
167,0.5123495831538042,0.4412137509871569,14.360361117255518,0.558786249012843,0.4412137509871569,70.0
168,0.5154175447295755,0.4466387638289163,14.338666592941086,0.5533612361710837,0.4466387638289163,70.0
169,0.5184855063053467,0.4520940559942975,14.317008294089735,0.5479059440057026,0.4520940559942975,70.0
170,0.521553467881118,0.4575793159283826,14.295387894186042,0.5424206840716175,0.4575793159283826,70.0
171,0.5246214294568893,0.4630942264484715,14.27380704064502,0.5369057735515286,0.4630942264484715,70.0
172,0.5276893910326605,0.4686384647903479,14.252267354817636,0.5313615352096521,0.4686384647903479,70.0
173,0.5307573526084318,0.4742117026558653,14.23077043200976,0.5257882973441347,0.4742117026558653,70.0
174,0.5338253141842031,0.4798136062618612,14.209317841513988,0.5201863937381388,0.4798136062618612,70.0
175,0.5368932757599744,0.4854438363903777,14.187911126653896,0.5145561636096223,0.4854438363903777,70.0
176,0.5399612373357456,0.491102048440169,14.166551804840296,0.508897951559831,0.491102048440169,70.0
177,0.543029198911517,0.4967878924795126,14.145241367638958,0.5032121075204874,0.4967878924795126,70.0
178,0.5460971604872883,0.5025010133002712,14.123981280849415,0.4974989866997288,0.5025010133002712,70.0
179,0.5491651220630596,0.5082410504732121,14.102772984594472,0.4917589495267879,0.5082410504732121,70.0
180,0.5522330836388308,0.5140076384045813,14.081617893419766,0.4859923615954187,0.5140076384045813,70.0
181,0.5553010452146021,0.5198004063938959,14.060517396403174,0.4801995936061041,0.5198004063938959,70.0
182,0.5583690067903734,0.5256189786929473,14.039472857273582,0.47438102130705273,0.5256189786929473,70.0
183,0.5614369683661447,0.531462974566014,14.018485614538507,0.468537025433986,0.531462974566014,70.0
184,0.5645049299419159,0.5373320083512451,13.997556981620304,0.46266799164875494,0.5373320083512451,70.0
185,0.5675728915176872,0.5432256895232209,13.97668824700046,0.4567743104767791,0.5432256895232209,70.0
186,0.5706408530934585,0.5491436227566642,13.95588067437163,0.4508563772433358,0.5491436227566642,70.0
187,0.5737088146692298,0.5550854079912734,13.93513550279708,0.44491459200872663,0.5550854079912734,70.0
188,0.5767767762450011,0.5610506404977011,13.91445394687701,0.43894935950229885,0.5610506404977011,70.0
189,0.5798447378207724,0.5670389109446138,13.89383719692158,0.4329610890553862,0.5670389109446138,70.0
190,0.5829126993965437,0.573049805466845,13.873286419130174,0.42695019453315497,0.573049805466845,70.0
191,0.5859806609723149,0.5790829057346114,13.85280275577658,0.4209170942653886,0.5790829057346114,70.0
192,0.5890486225480862,0.585137789023801,13.83238732539971,0.414862210976199,0.585137789023801,70.0
193,0.5921165841238575,0.5912140282872566,13.812041222999644,0.40878597171274345,0.5912140282872566,70.0
194,0.5951845456996288,0.5973111922271108,13.791765520238537,0.4026888077728892,0.5973111922271108,70.0
195,0.5982525072754,0.6034288453680978,13.771561265646154,0.3965711546319022,0.6034288453680978,70.0
196,0.6013204688511713,0.6095665481318513,13.751429484829725,0.3904334518681487,0.6095665481318513,70.0
197,0.6043884304269426,0.6157238569121525,13.731371180687814,0.3842761430878475,0.6157238569121525,70.0
198,0.607456392002714,0.6219003241511256,13.711387333627924,0.3780996758488744,0.6219003241511256,70.0
199,0.6105243535784852,0.6280954984163619,13.691478901787509,0.3719045015836381,0.6280954984163619,70.0
200,0.6135923151542565,0.6343089244789267,13.671646821258207,0.36569107552107327,0.6343089244789267,70.0
201,0.6166602767300278,0.6405401433922618,13.651892006312988,0.35945985660773816,0.6405401433922618,70.0
202,0.619728238305799,0.6467886925719425,13.63221534963595,0.3532113074280575,0.6467886925719425,70.0
203,0.6227961998815703,0.6530541058762845,13.612617722554528,0.34694589412371546,0.6530541058762845,70.0
204,0.6258641614573416,0.6593359136877611,13.593099975273905,0.3406640863122389,0.6593359136877611,70.0
205,0.6289321230331129,0.6656336429952302,13.573662937113353,0.3343663570047698,0.6656336429952302,70.0
206,0.6320000846088841,0.6719468174769329,13.554307416744336,0.32805318252306714,0.6719468174769329,70.0
207,0.6350680461846554,0.6782749575842638,13.53503420243005,0.3217250424157362,0.6782749575842638,70.0
208,0.6381360077604268,0.684617580626264,13.515844062266392,0.315382419373736,0.684617580626264,70.0
209,0.641203969336198,0.6909742008548254,13.496737744423967,0.3090257991451746,0.6909742008548254,70.0
210,0.6442719309119693,0.6973443295506299,13.477715977390943,0.30265567044937014,0.6973443295506299,70.0
211,0.6473398924877406,0.7037274751097072,13.458779470216797,0.29627252489029277,0.7037274751097072,70.0
212,0.6504078540635119,0.7101231431306816,13.439928912756496,0.2898768568693184,0.7101231431306816,70.0
213,0.6534758156392831,0.7165308365026313,13.42116497591512,0.2834691634973687,0.7165308365026313,70.0
214,0.6565437772150544,0.722950055493574,13.402488311892633,0.27704994450642595,0.722950055493574,70.0
215,0.6596117387908257,0.729380297839499,13.383899554428844,0.270619702160501,0.729380297839499,70.0
216,0.662679700366597,0.7358210588340144,13.36539931904814,0.2641789411659856,0.7358210588340144,70.0
217,0.6657476619423682,0.7422718314184935,13.346988203304058,0.2577281685815065,0.7422718314184935,70.0
218,0.6688156235181395,0.7487321062727521,13.328666787023511,0.2512678937272479,0.7487321062727521,70.0
219,0.6718835850939109,0.7552013719062298,13.310435632550425,0.24479862809377018,0.7552013719062298,70.0
220,0.6749515466696822,0.7616791147496246,13.29229528498883,0.23832088525037542,0.7616791147496246,70.0
221,0.6780195082454534,0.7681648192470042,13.27424627244514,0.2318351807529958,0.7681648192470042,70.0
222,0.6810874698212247,0.7746579679483125,13.256289106269582,0.22534203205168746,0.7746579679483125,70.0
223,0.684155431396996,0.7811580416023021,13.238424281296677,0.21884195839769793,0.7811580416023021,70.0
224,0.6872233929727672,0.7876645192498406,13.220652276084564,0.2123354807501594,0.7876645192498406,70.0
225,0.6902913545485385,0.7941768783175686,13.202973553153234,0.20582312168243144,0.7941768783175686,70.0
226,0.6933593161243098,0.8006945947119054,13.1853885592214,0.1993054052880946,0.8006945947119054,70.0
227,0.6964272777000811,0.8072171429133403,13.167897725442083,0.19278285708665965,0.8072171429133403,70.0
228,0.6994952392758523,0.8137439960710504,13.150501467636634,0.1862560039289496,0.8137439960710504,70.0
229,0.7025632008516236,0.820274626097731,13.13320018652736,0.17972537390226895,0.820274626097731,70.0
230,0.705631162427395,0.8268085037647209,13.115994267968407,0.17319149623527907,0.8268085037647209,70.0
231,0.7086991240031663,0.8333450987972969,13.098884083175076,0.1666549012027031,0.8333450987972969,70.0
232,0.7117670855789375,0.8398838799702005,13.08186998895128,0.16011612002979947,0.8398838799702005,70.0
233,0.7148350471547088,0.8464243152033017,13.064952327915291,0.15357568479669825,0.8464243152033017,70.0
234,0.7179030087304801,0.8529658716574362,13.048131428723527,0.1470341283425638,0.8529658716574362,70.0
235,0.7209709703062513,0.8595080158303462,13.03140760629248,0.1404919841696538,0.8595080158303462,70.0
236,0.7240389318820226,0.8660502136527388,13.014781162018588,0.13394978634726118,0.8660502136527388,70.0
237,0.7271068934577939,0.8725919305843995,12.998252383996151,0.12740806941560046,0.8725919305843995,70.0
238,0.7301748550335652,0.8791326317103761,12.981821547233135,0.12086736828962386,0.8791326317103761,70.0
239,0.7332428166093364,0.8856717818371854,12.965488913864812,0.11432821816281458,0.8856717818371854,70.0
240,0.7363107781851077,0.8922088455890259,12.949254733365333,0.10779115441097409,0.8922088455890259,70.0
241,0.7393787397608791,0.898743287503968,12.93311924275704,0.10125671249603196,0.898743287503968,70.0
242,0.7424467013366504,0.9052745721301104,12.917082666817592,0.09472542786988958,0.9052745721301104,70.0
243,0.7455146629124216,0.9118021641216782,12.901145218284762,0.08819783587832175,0.9118021641216782,70.0
244,0.7485826244881929,0.9183255283350172,12.885307098059045,0.08167447166498276,0.9183255283350172,70.0
245,0.7516505860639642,0.9248441299244894,12.869568495403875,0.07515587007551061,0.9248441299244894,70.0
246,0.7547185476397354,0.9313574344382308,12.85392958814358,0.06864256556176918,0.9313574344382308,70.0
247,0.7577865092155067,0.9378649079137678,12.838390542858884,0.062135092086232246,0.9378649079137678,70.0
248,0.760854470791278,0.9443660169734216,12.822951515080163,0.055633983026578404,0.9443660169734216,70.0
249,0.7639224323670493,0.950860228919544,12.80761264947822,0.049139771080455974,0.950860228919544,70.0
250,0.7669903939428205,0.957347011829522,12.792374080052666,0.04265298817047802,0.957347011829522,70.0
251,0.7700583555185919,0.96382583465051,12.777235930317978,0.03617416534949003,0.96382583465051,70.0
252,0.7731263170943632,0.9702961672939228,12.762198313487032,0.029703832706077238,0.9702961672939228,70.0
253,0.7761942786701345,0.97675748072963,12.747261332652243,0.02324251927037002,0.97675748072963,70.0
254,0.7792622402459057,0.9832092470798288,12.7324250809643,0.01679075292017118,0.9832092470798288,70.0
255,0.782330201821677,0.9896509397125756,12.717689641808455,0.010349060287424439,0.9896509397125756,70.0
256,0.7853981633974483,0.9960820333349814,12.70305508897832,0.003917966665018646,0.9960820333349814,70.0
257,0.7884661249732196,1.0025020040859942,12.688521486847332,0.0,1.0025020040859942,70.0
258,0.7915340865489908,1.008910329628829,12.674088890537623,0.0,1.008910329628829,70.0
259,0.7946020481247621,1.0153064892429151,12.659757346086646,0.0,1.0153064892429151,70.0
260,0.7976700097005334,1.021689963915451,12.645526890611178,0.0,1.021689963915451,70.0
261,0.8007379712763046,1.0280602364324565,12.631397552469052,0.0,1.0280602364324565,70.0
262,0.803805932852076,1.0344167914693694,12.617369351418343,0.0,1.0344167914693694,70.0
263,0.8068738944278473,1.0407591156811034,12.603442298774256,0.0,1.0407591156811034,70.0
264,0.8099418560036186,1.0470866977916058,12.589616397563509,0.0,1.0470866977916058,70.0
265,0.8130098175793898,1.0533990286828572,12.575891642676345,0.0,1.0533990286828572,70.0
266,0.8160777791551611,1.059695601483286,12.56226802101624,0.0,1.059695601483286,70.0
267,0.8191457407309324,1.0659759116556249,12.548745511647128,0.0,1.0659759116556249,70.0
268,0.8222137023067037,1.0722394570841314,12.535324085938312,0.0,1.0722394570841314,70.0
269,0.8252816638824749,1.0784857381612043,12.52200370770704,0.0,1.0784857381612043,70.0
270,0.8283496254582462,1.0847142578733215,12.508784333358747,0.0,1.0847142578733215,70.0
271,0.8314175870340175,1.090924521886349,12.49566591202493,0.0,1.090924521886349,70.0
272,0.8344855486097889,1.0971160386301395,12.482648385698786,0.0,1.0971160386301395,70.0
273,0.8375535101855601,1.1032883193824197,12.46973168936855,0.0,1.1032883193824197,70.0
274,0.8406214717613314,1.1094408783519838,12.456915751148507,0.0,1.1094408783519838,70.0
275,0.8436894333371027,1.1155732327611176,12.44420049240785,0.0,1.1155732327611176,70.0
276,0.8467573949128739,1.1216849029272815,12.431585827897203,0.0,1.1216849029272815,70.0
277,0.8498253564886452,1.1277754123440094,12.419071665873014,0.0,1.1277754123440094,70.0
278,0.8528933180644165,1.1338442877610082,12.406657908219694,0.0,1.1338442877610082,70.0
279,0.8559612796401878,1.1398910592634446,12.394344450569642,0.0,1.1398910592634446,70.0
280,0.859029241215959,1.1459152603504394,12.382131182421016,0.0,1.1459152603504394,70.0
281,0.8620972027917303,1.1519164280126453,12.3700179872535,0.0,1.1519164280126453,70.0
