theta_index,theta,Omega_m,Omega_lambda,H0_km_s_Mpc,age_Gyr_host
455,1.3959225169759335,0.0,1.6331866809577569,70.0,101.5154327658342
456,1.3989904785517049,0.0,1.6327398637520167,70.0,101.52932222250854
457,1.402058440127476,0.0,1.6322688825449574,70.0,101.54396899863536
458,1.4051264017032472,0.0,1.6317740910792151,70.0,101.55936306617049
459,1.4081943632790186,0.0,1.6312558441935383,70.0,101.57549439349555
460,1.41126232485479,0.0,1.6307144977624637,70.0,101.59235294496804
461,1.4143302864305611,0.0,1.6301504086362557,70.0,101.60992868049112
462,1.4173982480063323,0.0,1.6295639345810982,70.0,101.62821155510547
463,1.4204662095821037,0.0,1.628955434219609,70.0,101.64719151859978
464,1.423534171157875,0.0,1.628325266971683,70.0,101.66685851514177
465,1.4266021327336462,0.0,1.627673792995599,70.0,101.68720248293126
466,1.4296700943094176,0.0,1.6270013731294948,70.0,101.70821335387257
467,1.4327380558851888,0.0,1.6263083688331916,70.0,101.72988105326753
468,1.43580601746096,0.0,1.6255951421302932,70.0,101.75219549953182
469,1.4388739790367313,0.0,1.624862055550773,70.0,101.77514660392804
470,1.4419419406125027,0.0,1.6241094720737828,70.0,101.79872427032484
471,1.445009902188274,0.0,1.6233377550709456,70.0,101.82291839497377
472,1.4480778637640452,0.0,1.6225472682499764,70.0,101.8477188663096
473,1.4511458253398166,0.0,1.6217383755987362,70.0,101.87311556477069
474,1.4542137869155878,0.0,1.6209114413296335,70.0,101.8990983626429
475,1.4572817484913592,0.0,1.620066829824539,70.0,101.92565712392219
476,1.4603497100671303,0.0,1.6192049055799786,70.0,101.95278170420345
477,1.4634176716429017,0.0,1.6183260331528695,70.0,101.98046195058762
478,1.4664856332186729,0.0,1.6174305771066624,70.0,102.00868770161208
479,1.4695535947944445,0.0,1.6165189019578656,70.0,102.03744878720497
480,1.4726215563702154,0.0,1.615591372123141,70.0,102.06673502865799
481,1.4756895179459868,0.0,1.6146483518667234,70.0,102.09653623862603
482,1.4787574795217582,0.0,1.6136902052483806,70.0,102.12684222114692
483,1.4818254410975291,0.0,1.6127172960718597,70.0,102.15764277168296
484,1.4848934026733007,0.0,1.6117299878337326,70.0,102.188927677188
485,1.487961364249072,0.0,1.6107286436727948,70.0,102.2206867161951
486,1.4910293258248433,0.0,1.6097136263199476,70.0,102.25290965892692
487,1.4940972874006144,0.0,1.608685298048519,70.0,102.28558626743127
488,1.4971652489763858,0.0,1.6076440206251288,70.0,102.31870629573808
489,1.500233210552157,0.0,1.6065901552611035,70.0,102.35225949003836
490,1.5033011721279284,0.0,1.605524062564243,70.0,102.38623558889087
491,1.5063691337036995,0.0,1.6044461024913437,70.0,102.42062432344505
492,1.509437095279471,0.0,1.6033566343009955,70.0,102.45541541769454
493,1.5125050568552425,0.0,1.6022560165070685,70.0,102.49059858874934
494,1.5155730184310134,0.0,1.601144606832667,70.0,102.52616354713277
495,1.5186409800067848,0.0,1.600022762164608,70.0,102.56209999710272
496,1.521708941582556,0.0,1.5988908385084528,70.0,102.59839763699536
497,1.5247769031583274,0.0,1.597749190944109,70.0,102.63504615959171
498,1.5278448647340983,0.0,1.5965981735818706,70.0,102.67203525251108
499,1.53091282630987,0.0,1.5954381395191355,70.0,102.70935459862372
500,1.533980787885641,0.0,1.594269440797577,70.0,102.74699387649032
501,1.5370487494614125,0.0,1.5930924283608965,70.0,102.78494276082401
502,1.5401167110371838,0.0,1.591907452013146,70.0,102.82319092297513
503,1.543184672612955,0.0,1.5907148603775705,70.0,102.86172803144142
504,1.5462526341887264,0.0,1.5895150008560306,70.0,102.9005437524006
505,1.5493205957644975,0.0,1.5883082195889968,70.0,102.93962775026584
506,1.552388557340269,0.0,1.5870948614160487,70.0,102.97896968826718
507,1.55545651891604,0.0,1.5858752698369951,70.0,103.01855922905392
508,1.5585244804918117,0.0,1.584649786973558,70.0,103.05838603532077
509,1.5615924420675826,0.0,1.5834187535315278,70.0,103.09843977046012
510,1.564660403643354,0.0,1.5821825087636086,70.0,103.13871009923378
511,1.5677283652191252,0.0,1.5809413904327556,70.0,103.17918668846997
512,1.5707963267948966,0.0,1.5796957347760547,70.0,103.21985920778441
513,1.573864288370668,0.0,1.5784458764692637,70.0,103.26071733032133
514,1.576932249946439,0.0,1.5771921485917892,70.0,103.30175073352132
515,1.5800002115222105,0.0,1.575934882592332,70.0,103.34294909990896
516,1.5830681730979816,0.0,1.5746744082550532,70.0,103.38430211790454
517,1.586136134673753,0.0,1.5734110536662804,70.0,103.42579948265873
518,1.5892040962495242,0.0,1.57214514518183,70.0,103.46743089690804
519,1.5922720578252956,0.0,1.5708770073948477,70.0,103.50918607185439
520,1.5953400194010667,0.0,1.5696069631042162,70.0,103.55105472806589
521,1.598407980976838,0.0,1.5683353332835166,70.0,103.59302659640001
522,1.6014759425526093,0.0,1.5670624370505737,70.0,103.63509141894757
523,1.6045439041283809,0.0,1.565788591637502,70.0,103.67723895000009
524,1.607611865704152,0.0,1.5645141123613726,70.0,103.71945895703591
525,1.6106798272799232,0.0,1.56323931259535,70.0,103.76174122173045
526,1.6137477888556946,0.0,1.5619645037404328,70.0,103.80407554098527
527,1.6168157504314655,0.0,1.5606899951977338,70.0,103.8464517279781
528,1.6198837120072371,0.0,1.5594160943412614,70.0,103.88885961323446
529,1.6229516735830083,0.0,1.5581431064912823,70.0,103.93128904571812
530,1.6260196351587797,0.0,1.5568713348882115,70.0,103.97372989394168
531,1.6290875967345508,0.0,1.555601080667004,70.0,104.01617204709777
532,1.6321555583103222,0.0,1.554332642832101,70.0,104.05860541620882
533,1.6352235198860934,0.0,1.553066318232925,70.0,104.10101993529452
534,1.6382914814618648,0.0,1.5518024015397962,70.0,104.143405562562
535,1.641359443037636,0.0,1.5505411852205324,70.0,104.1857522816084
536,1.6444274046134073,0.0,1.5492829595173916,70.0,104.22805010264695
537,1.6474953661891787,0.0,1.5480280124246149,70.0,104.27028906374812
538,1.65056332776495,0.0,1.546776629666489,70.0,104.31245923209721
539,1.6536312893407212,0.0,1.545529094675831,70.0,104.3545507052714
540,1.6566992509164924,0.0,1.5442856885730336,70.0,104.39655361253139
541,1.6597672124922638,0.0,1.5430466901456013,70.0,104.43845811612914
542,1.662835174068035,0.0,1.541812375828118,70.0,104.48025441263256
543,1.6659031356438063,0.0,1.5405830196827637,70.0,104.5219327342641
544,1.6689710972195777,0.0,1.539358893380247,70.0,104.56348335025521
545,1.6720390587953489,0.0,1.538140266181244,70.0,104.60489656821505
546,1.6751070203711202,0.0,1.5369274049183097,70.0,104.64616273551161
547,1.6781749819468914,0.0,1.535720573978223,70.0,104.68727224066839
548,1.6812429435226628,0.0,1.534520035284778,70.0,104.72821551477347
549,1.684310905098434,0.0,1.533326048282086,70.0,104.76898303289934
550,1.6873788666742051,0.0,1.532138869918256,70.0,104.80956531553683
551,1.6904468282499765,0.0,1.53095875462952,70.0,104.84995293004006
552,1.693514789825748,0.0,1.5297859543248336,70.0,104.89013649208111
553,1.696582751401519,0.0,1.528620718370873,70.0,104.9301066671159
554,1.6996507129772904,0.0,1.5274632935774324,70.0,104.96985417186038
555,1.7027186745530618,0.0,1.5263139241832944,70.0,105.00936977577439
556,1.705786636128833,0.0,1.5251728518424026,70.0,105.04864430255749
557,1.7088545977046044,0.0,1.5240403156105895,70.0,105.08766863164763
558,1.7119225592803755,0.0,1.5229165519325656,70.0,105.12643369973213
559,1.714990520856147,0.0,1.521801794629334,70.0,105.16493050226421
560,1.718058482431918,0.0,1.520696274886033,70.0,105.20315009498428
561,1.7211264440076894,0.0,1.5196002212400883,70.0,105.24108359544927
562,1.7241944055834606,0.0,1.518513859569803,70.0,105.27872218456451
563,1.727262367159232,0.0,1.5174374130832462,70.0,105.31605710812268
564,1.7303303287350031,0.0,1.5163711023075253,70.0,105.35307967834511
565,1.7333982903107743,0.0,1.5153151450784206,70.0,105.38978127542623
566,1.736466251886546,0.0,1.5142697565303629,70.0,105.42615334908018
567,1.739534213462317,0.0,1.51323514908669,70.0,105.46218742009177
568,1.7426021750380885,0.0,1.5122115324503465,70.0,105.49787508186395
569,1.7456701366138596,0.0,1.511199113594771,70.0,105.53320800197109
570,1.748738098189631,0.0,1.5101980967552049,70.0,105.5681779237084
571,1.7518060597654022,0.0,1.509208683420276,70.0,105.60277666764095
572,1.7548740213411735,0.0,1.5082310723238614,70.0,105.6369961331531
573,1.7579419829169447,0.0,1.5072654594372656,70.0,105.67082829999404
574,1.761009944492716,0.0,1.5063120379617223,70.0,105.70426522981968
575,1.7640779060684872,0.0,1.5053709983211043,70.0,105.73729906773322
576,1.7671458676442586,0.0,1.5044425281549645,70.0,105.7699220438195
577,1.77021382922003,0.0,1.5035268123118577,70.0,105.80212647467414
578,1.7732817907958012,0.0,1.5026240328428315,70.0,105.83390476492946
579,1.7763497523715726,0.0,1.501734368995318,70.0,105.8652494087694
580,1.7794177139473435,0.0,1.5008579972071474,70.0,105.89615299144155
581,1.782485675523115,0.0,1.4999950911008424,70.0,105.92660819075955
582,1.7855536370988865,0.0,1.499145821478208,70.0,105.95660777859509
583,1.7886215986746576,0.0,1.4983103563150404,70.0,105.98614462236411
584,1.7916895602504288,0.0,1.4974888607561518,70.0,106.01521168649973
585,1.7947575218262002,0.0,1.4966814971105815,70.0,106.04380203391526
586,1.7978254834019711,0.0,1.4958884248469806,70.0,106.07190882745705
587,1.8008934449777427,0.0,1.495109800589246,70.0,106.09952533134334
588,1.803961406553514,0.0,1.494345778112346,70.0,106.12664491259015
589,1.8070293681292853,0.0,1.493596508338303,70.0,106.15326104242479
590,1.8100973297050569,0.0,1.4928621393323982,70.0,106.17936729768368
591,1.813165291280828,0.0,1.4921428162995227,70.0,106.20495736219586
592,1.8162332528565992,0.0,1.491438681580716,70.0,106.2300250281502
593,1.8193012144323704,0.0,1.4907498746498953,70.0,106.25456419744543
594,1.8223691760081413,0.0,1.4900765321106677,70.0,106.27856888302517
595,1.825437137583913,0.0,1.4894187876933842,70.0,106.30203321019219
596,1.8285050991596845,0.0,1.488776772252291,70.0,106.32495141790595
597,1.831573060735456,0.0,1.4881506137628313,70.0,106.34731786006033
598,1.8346410223112268,0.0,1.487540437319077,70.0,106.3691270067414
599,1.8377089838869984,0.0,1.4869463651313193,70.0,106.39037344546425
600,1.8407769454627687,0.0,1.4863685165237308,70.0,106.41105188238971
601,1.8438449070385408,0.0,1.485807007932228,70.0,106.43115714351669
602,1.846912868614312,0.0,1.4852619529023532,70.0,106.4506841758552
603,1.8499808301900835,0.0,1.4847334620873291,70.0,106.4696280485739
604,1.8530487917658545,0.0,1.484221643246218,70.0,106.4879839541238
605,1.8561167533416256,0.0,1.4837266012421255,70.0,106.50574720933952
606,1.859184714917397,0.0,1.4832484380405606,70.0,106.52291325651316
607,1.8622526764931684,0.0,1.4827872527078532,70.0,106.53947766444404
608,1.86532063806894,0.0,1.4823431414096506,70.0,106.555436129462
609,1.868388599644711,0.0,1.481916197409514,70.0,106.57078447642337
610,1.8714565612204823,0.0,1.481506511067577,70.0,106.58551865968046
611,1.8745245227962533,0.0,1.4811141698392554,70.0,106.59963476402349
612,1.8775924843720249,0.0,1.480739258274096,70.0,106.61312900559167
613,1.880660445947796,0.0,1.4803818580145751,70.0,106.62599773275961
614,1.883728407523568,0.0,1.4800420477950658,70.0,106.63823742699056
615,1.8867963690993383,0.0,1.4797199034407924,70.0,106.64984470366139
616,1.88986433067511,0.0,1.479415497866834,70.0,106.66081631285869
617,1.892932292250881,0.0,1.4791289010772295,70.0,106.67114914014093
618,1.8960002538266525,0.0,1.478860180164075,70.0,106.68084020727208
619,1.899068215402424,0.0,1.4786093993066811,70.0,106.68988667292253
620,1.902136176978195,0.0,1.4783766197707573,70.0,106.69828583333863
621,1.9052041385539664,0.0,1.4781618999076445,70.0,106.70603512297899
622,1.9082721001297376,0.0,1.477965295153563,70.0,106.71313211511918
623,1.911340061705509,0.0,1.4777868580289195,70.0,106.71957452242167
624,1.91440802328128,0.0,1.4776266381375804,70.0,106.72536019747479
625,1.9174759848570515,0.0,1.4774846821662329,70.0,106.73048713329558
626,1.920543946432823,0.0,1.477361033883734,70.0,106.73495346379987
627,1.923611908008594,0.0,1.477255734140468,70.0,106.73875746423829
628,1.9266798695843648,0.0,1.4771688208677485,70.0,106.74189755159682
629,1.9297478311601368,0.0,1.4771003290772171,70.0,106.74437228496316
630,1.932815792735908,0.0,1.477050290860261,70.0,106.74618036585791
631,1.9358837543116791,0.0,1.477018735387429,70.0,106.74732063853118
632,1.9389517158874503,0.0,1.4770056889078764,70.0,106.74779209022262
633,1.9420196774632217,0.0,1.4770111747487995,70.0,106.7475938513873
634,1.945087639038993,0.0,1.4770352133149118,70.0,106.74672519588418
635,1.948155600614764,0.0,1.4770778220878602,70.0,106.74518554113119
636,1.951223562190536,0.0,1.4771390156257105,70.0,106.74297444822264
637,1.9542915237663068,0.0,1.477218805562425,70.0,106.74009162201044
638,1.9573594853420784,0.0,1.477317200607299,70.0,106.73653691115126
639,1.960427446917849,0.0,1.477434206544462,70.0,106.73231030811569
640,1.9634954084936207,0.0,1.477569826232341,70.0,106.72741194916229
641,1.966563370069392,0.0,1.4777240596031518,70.0,106.7218421142752
642,1.9696313316451632,0.0,1.477896903662362,70.0,106.71560122706664
643,1.9726992932209344,0.0,1.478088352488187,70.0,106.70868985464216
644,1.9757672547967056,0.0,1.4782983972310844,70.0,106.70110870743072
645,1.9788352163724767,0.0,1.4785270261132464,70.0,106.69285863897854
646,1.9819031779482483,0.0,1.4787742244280868,70.0,106.68394064570822
647,1.98497113952402,0.0,1.4790399745397482,70.0,106.67435586664124
648,1.9880391010997909,0.0,1.4793242558826425,70.0,106.66410558308449
649,1.9911070626755625,0.0,1.479627044960914,70.0,106.65319121828429
650,1.9941750242513328,0.0,1.479948315348009,70.0,106.64161433704196
651,1.9972429858271048,0.0,1.4802880376862,70.0,106.62937664529666
652,2.000310947402876,0.0,1.4806461796861468,70.0,106.61647998967243
653,2.003378908978648,0.0,1.4810227061264476,70.0,106.60292635699186
654,2.0064468705544187,0.0,1.481417578853215,70.0,106.58871787375561
655,2.00951483213019,0.0,1.4818307567796818,70.0,106.57385680558667
656,2.012582793705961,0.0,1.4822621958858406,70.0,106.55834555664207
657,2.0156507552817327,0.0,1.482711849218031,70.0,106.54218666899241
658,2.018718716857504,0.0,1.4831796668886543,70.0,106.52538282196645
659,2.021786678433275,0.0,1.4836655960758371,70.0,106.5079368314646
660,2.024854640009046,0.0,1.48416958102316,70.0,106.48985164923994
661,2.0279226015848177,0.0,1.4846915630394373,70.0,106.47113036214637
662,2.030990563160589,0.0,1.485231480498456,70.0,106.45177619135845
663,2.03405852473636,0.0,1.4857892688388536,70.0,106.43179249155655
664,2.037126486312132,0.0,1.486364860563968,70.0,106.41118275008414
665,2.040194447887903,0.0,1.486958185241773,70.0,106.38995058607352
666,2.043262409463674,0.0,1.487569169504824,70.0,106.36809974954377
667,2.046330371039445,0.0,1.4881977370503063,70.0,106.34563412046748
668,2.0493983326152168,0.0,1.488843808640098,70.0,106.32255770781056
669,2.052466294190988,0.0,1.4895073021009104,70.0,106.2988746485435
670,2.055534255766759,0.0,1.49018813232451,70.0,106.27458920662477
671,2.0586022173425302,0.0,1.4908862112679608,70.0,106.24970577195815
672,2.061670178918302,0.0,1.4916014479540267,70.0,106.22422885932177
673,2.064738140494073,0.0,1.4923337484715526,70.0,106.19816310727397
674,2.067806102069844,0.0,1.4930830159759807,70.0,106.17151327703232
675,2.070874063645616,0.0,1.4938491506899805,70.0,106.14428425132697
676,2.073942025221387,0.0,1.4946320499041008,70.0,106.11648103323279
677,2.077009986797158,0.0,1.4954316079775842,70.0,106.0881087449751
678,2.0800779483729293,0.0,1.4962477163392554,70.0,106.05917262671423
679,2.083145909948701,0.0,1.497080263488495,70.0,106.02967803530808
680,2.086213871524472,0.0,1.4979291349963797,70.0,105.99963044305188
681,2.089281833100243,0.0,1.4987942135068963,70.0,105.96903543639785
682,2.0923497946760143,0.0,1.4996753787382893,70.0,105.93789871465493
683,2.095417756251786,0.0,1.5005725074845706,70.0,105.90622608866751
684,2.098485717827557,0.0,1.5014854736170955,70.0,105.87402347947727
685,2.1015536794033283,0.0,1.5024141480863424,70.0,105.84129691696529
686,2.1046216409791,0.0,1.503358398923804,70.0,105.8080525384775
687,2.107689602554871,0.0,1.504318091244064,70.0,105.77429658743175
688,2.110757564130642,0.0,1.5052930872469734,70.0,105.74003541191142
689,2.1138255257064134,0.0,1.5062832462200664,70.0,105.70527546324054
690,2.116893487282185,0.0,1.5072884245410707,70.0,105.67002329454682
691,2.119961448857956,0.0,1.5083084756806502,70.0,105.63428555930872
692,2.123029410433728,0.0,1.5093432502053048,70.0,105.59806900989028
693,2.1260973720094984,0.0,1.5103925957804618,70.0,105.56138049606288
694,2.12916533358527,0.0,1.5114563571737665,70.0,105.52422696351545
695,2.132233295161041,0.0,1.512534376258583,70.0,105.48661545235247
696,2.1353012567368124,0.0,1.5136264920176563,70.0,105.4485530955839
697,2.138369218312584,0.0,1.5147325405470713,70.0,105.41004711760209
698,2.141437179888355,0.0,1.515852355060343,70.0,105.37110483265293
699,2.1445051414641263,0.0,1.5169857658928103,70.0,105.3317336432959
700,2.147573103039897,0.0,1.5181326005062186,70.0,105.29194103885837
701,2.150641064615669,0.0,1.519292683493548,70.0,105.25173459388257
702,2.15370902619144,0.0,1.520465836584096,70.0,105.21112196656654
703,2.1567769877672114,0.0,1.5216518786488356,70.0,105.17011089719851
704,2.1598449493429825,0.0,1.5228506257059824,70.0,105.1287092065888
705,2.162912910918754,0.0,1.524061890926899,70.0,105.08692479449483
706,2.1659808724945253,0.0,1.525285484642196,70.0,105.04476563804586
707,2.1690488340702965,0.0,1.5265212143481788,70.0,105.00223979016278
708,2.172116795646068,0.0,1.5277688847135429,70.0,104.9593553779773
709,2.1751847572218392,0.0,1.529028297586407,70.0,104.91612060124856
710,2.1782527187976104,0.0,1.53029925200157,70.0,104.8725437307817
711,2.1813206803733816,0.0,1.5315815441881924,70.0,104.82863310684274
712,2.184388641949153,0.0,1.5328749675776605,70.0,104.78439713757885
713,2.1874566035249243,0.0,1.534179312811886,70.0,104.73984429743598
714,2.1905245651006955,0.0,1.53549436775187,70.0,104.69498312558113
715,2.193592526676467,0.0,1.5368199174866166,70.0,104.64982222432678
716,2.1966604882522383,0.0,1.538155744342404,70.0,104.60437025755817
717,2.1997284498280094,0.0,1.5395016278924007,70.0,104.55863594916504
718,2.202796411403781,0.0,1.5408573449666034,70.0,104.51262808147905
719,2.205864372979552,0.0,1.5422226696621852,70.0,104.4663554937149
720,2.208932334555324,0.0,1.543597373354194,70.0,104.41982708041817
721,2.2120002961310945,0.0,1.544981224706607,70.0,104.3730517899202
722,2.2150682577068657,0.0,1.5463739896838222,70.0,104.32603862279844
723,2.2181362192826373,0.0,1.547775431562455,70.0,104.27879663034726
724,2.2212041808584084,0.0,1.5491853109436098,70.0,104.2313349130543
725,2.22427214243418,0.0,1.5506033857655068,70.0,104.18366261908744
726,2.227340104009951,0.0,1.552029411316541,70.0,104.13578894279017
727,2.2304080655857224,0.0,1.5534631402487231,70.0,104.08772312318824
728,2.233476027161493,0.0,1.554904322591603,70.0,104.0394744425045
729,2.2365439887372647,0.0,1.556352705766519,70.0,103.99105222468837
730,2.2396119503130363,0.0,1.557808034601394,70.0,103.94246583395278
731,2.2426799118888074,0.0,1.5592700513458864,70.0,103.89372467332629
732,2.2457478734645786,0.0,1.5607384956870112,70.0,103.84483818321654
733,2.2488158350403498,0.0,1.562213104765246,70.0,103.79581583998589
734,2.2518837966161214,0.0,1.563693613191007,70.0,103.74666715454316
735,2.2549517581918925,0.0,1.5651797530616884,70.0,103.69740167094594
736,2.258019719767664,0.0,1.5666712539790983,70.0,103.64802896502
737,2.261087681343436,0.0,1.5681678430673798,70.0,103.5985586429925
738,2.2641556429192065,0.0,1.569669244991438,70.0,103.54900034014018
739,2.2672236044949776,0.0,1.5711751819758244,70.0,103.4993637194536
740,2.270291566070749,0.0,1.5726853738240962,70.0,103.44965847031786
741,2.2733595276465204,0.0,1.5741995379387008,70.0,103.3998943072093
742,2.2764274892222915,0.0,1.5757173893413534,70.0,103.35008096840822
743,2.2794954507980627,0.0,1.5772386406938728,70.0,103.30022821473138
744,2.282563412373834,0.0,1.578763002319605,70.0,103.25034582827816
745,2.285631373949605,0.0,1.580290182225259,70.0,103.20044361119902
746,2.2886993355253766,0.0,1.5818198861233423,70.0,103.15053138447871
747,2.291767297101148,0.0,1.583351817455081,70.0,103.10061898673936
748,2.2948352586769194,0.0,1.584885677413849,70.0,103.050716273063
749,2.2979032202526906,0.0,1.5864211649691522,70.0,103.00083311383203
750,2.3009711818284617,0.0,1.5879579768911471,70.0,102.95097939358953
751,2.304039143404233,0.0,1.5894958077756425,70.0,102.90116500992029
752,2.3071071049800045,0.0,1.5910343500697175,70.0,102.85139987234982
753,2.310175066555776,0.0,1.5925732940978192,70.0,102.8016939012651
754,2.313243028131547,0.0,1.5941123280884208,70.0,102.75205702685568
755,2.316310989707318,0.0,1.595651138201268,70.0,102.70249918807392
756,2.3193789512830896,0.0,1.5971894085550924,70.0,102.65303033161847
757,2.3224469128588607,0.0,1.5987268212559649,70.0,102.60366041093663
758,2.325514874434632,0.0,1.6002630564261626,70.0,102.55439938524881
759,2.3285828360104035,0.0,1.60179779223356,70.0,102.50525721859564
760,2.3316507975861747,0.0,1.6033307049216767,70.0,102.4562438789037
761,2.334718759161946,0.0,1.604861468840194,70.0,102.40736933707579
762,2.337786720737717,0.0,1.6063897564760603,70.0,102.35864356610239
763,2.3408546823134886,0.0,1.6079152384851938,70.0,102.31007654019405
764,2.34392264388926,0.0,1.609437583724721,70.0,102.26167823393686
765,2.346990605465031,0.0,1.61095645928578,70.0,102.2134586214706
766,2.350058567040802,0.0,1.6124715305269353,70.0,102.16542767568734
767,2.3531265286165737,0.0,1.6139824611080773,70.0,102.11759536745572
768,2.356194490192345,0.0,1.6154889130250003,70.0,102.06997166486396
769,2.359262451768116,0.0,1.6169905466444547,70.0,102.02256653248877
770,2.362330413343888,0.0,1.618487020739839,70.0,101.97538993068468
771,2.3653983749196588,0.0,1.6199779925274078,70.0,101.9284518148977
772,2.36846633649543,0.0,1.621463117703118,70.0,101.88176213499989
773,2.371534298071201,0.0,1.622942050479952,70.0,101.8353308346494
774,2.3746022596469727,0.0,1.6244144436259058,70.0,101.78916785067061
775,2.377670221222744,0.0,1.6258799485024833,70.0,101.74328311245884
776,2.380738182798515,0.0,1.627338215103775,70.0,101.69768654140773
777,2.383806144374286,0.0,1.6287888920961349,70.0,101.65238805035818
778,2.386874105950058,0.0,1.6302316268583492,70.0,101.6073975430727
779,2.389942067525829,0.0,1.6316660655224549,70.0,101.56272491372972
780,2.3930100291016,0.0,1.6330918530150529,70.0,101.51838004644303
781,2.396077990677372,0.0,1.634508633099216,70.0,101.47437281480285
782,2.399145952253143,0.0,1.6359160484169362,70.0,101.43071308144016
783,2.402213913828914,0.0,1.6373137405321645,70.0,101.38741069761268
784,2.405281875404685,0.0,1.6387013499743164,70.0,101.34447550281617
785,2.408349836980457,0.0,1.640078516282445,70.0,101.30191732441476
786,2.411417798556228,0.0,1.6414448780498478,70.0,101.25974597729723
787,2.414485760131999,0.0,1.6428000729692889,70.0,101.21797126355371
788,2.4175537217077703,0.0,1.644143737878751,70.0,101.17660297217466
789,2.420621683283542,0.0,1.6454755088076674,70.0,101.1356508787746
790,2.423689644859313,0.0,1.6467950210237527,70.0,101.09512474533528
791,2.426757606435084,0.0,1.648101909080339,70.0,101.05503431997226
792,2.429825568010856,0.0,1.6493958068641947,70.0,101.01538933672452
793,2.432893529586627,0.0,1.6506763476439228,70.0,100.97619951536403
794,2.435961491162398,0.0,1.6519431641188411,70.0,100.9374745612285
795,2.4390294527381693,0.0,1.653195888468335,70.0,100.89922416507666
796,2.442097414313941,0.0,1.6544341524017865,70.0,100.86145800296305
797,2.445165375889712,0.0,1.655657587208936,70.0,100.82418573613624
798,2.448233337465483,0.0,1.6568658238107583,70.0,100.78741701095794
799,2.4513012990412544,0.0,1.6580584928108375,70.0,100.75116145884253
800,2.454369260617026,0.0,1.6592352245471729,70.0,100.71542869621982
801,2.457437222192797,0.0,1.660395649144507,70.0,100.68022832451662
802,2.4605051837685683,0.0,1.661539396567096,70.0,100.64556993016063
803,2.46357314534434,0.0,1.662666096671919,70.0,100.61146308460495
804,2.466641106920111,0.0,1.6637753792623715,70.0,100.57791734437275
805,2.4697090684958822,0.0,1.6648668741423926,70.0,100.54494225112262
806,2.4727770300716534,0.0,1.66594021117099,70.0,100.51254733173508
807,2.475844991647425,0.0,1.6669950203172437,70.0,100.48074209841818
808,2.478912953223196,0.0,1.668030931715706,70.0,100.44953604883365
809,2.481980914798968,0.0,1.6690475757221934,70.0,100.4189386662437
810,2.4850488763747385,0.0,1.670044582970033,70.0,100.38895941967569
811,2.48811683795051,0.0,1.671021584426628,70.0,100.35960776410919
812,2.491184799526281,0.0,1.6719782114504635,70.0,100.3308931406803
813,2.4942527611020524,0.0,1.6729140958484916,70.0,100.30282497690565
814,2.497320722677824,0.0,1.6738288699338266,70.0,100.27541268692703
815,2.500388684253595,0.0,1.6747221665838468,70.0,100.24866567177334
816,2.5034566458293663,0.0,1.6755936192986491,70.0,100.2225933196418
817,2.506524607405137,0.0,1.67644286225977,70.0,100.1972050061993
818,2.509592568980909,0.0,1.6772695303893173,70.0,100.17251009490047
819,2.5126605305566803,0.0,1.6780732594093728,70.0,100.14851793732484
820,2.5157284921324514,0.0,1.6788536859016918,70.0,100.12523787353294
821,2.5187964537082226,0.0,1.6796104473677531,70.0,100.10267923243897
822,2.521864415283994,0.0,1.680343182288991,70.0,100.08085133220393
823,2.5249323768597653,0.0,1.6810515301874158,70.0,100.05976348064337
824,2.5280003384355365,0.0,1.6817351316864082,70.0,100.03942497565583
825,2.531068300011308,0.0,1.6823936285718062,70.0,100.01984510566665
826,2.53413626158708,0.0,1.683026663853212,70.0,100.00103315009034
827,2.5372042231628504,0.0,1.6836338818255492,70.0,99.98299837980899
828,2.5402721847386216,0.0,1.6842149281307732,70.0,99.96575005767009
829,2.543340146314393,0.0,1.6847694498198675,70.0,99.94929743899823
830,2.5464081078901644,0.0,1.6852970954149595,70.0,99.93364977212566
831,2.5494760694659355,0.0,1.6857975149716442,70.0,99.9188162989392
832,2.552544031041707,0.0,1.68627036014148,70.0,99.90480625544248
833,2.5556119926174783,0.0,1.6867152842345945,70.0,99.89162887233658
834,2.558679954193249,0.0,1.6871319422824722,70.0,99.87929337561492
835,2.5617479157690206,0.0,1.6875199911008376,70.0,99.86780898717578
836,2.564815877344792,0.0,1.6878790893526676,70.0,99.85718492544939
837,2.567883838920564,0.0,1.688208897611284,70.0,99.84743040604236
838,2.5709518004963345,0.0,1.6885090784235606,70.0,99.83855464239612
839,2.5740197620721057,0.0,1.6887792963731412,70.0,99.83056684646311
840,2.5770877236478773,0.0,1.6890192181437789,70.0,99.82347622939639
841,2.5801556852236485,0.0,1.6892285125826816,70.0,99.8172920022556
842,2.58322364679942,0.0,1.6894068507638755,70.0,99.81202337672877
843,2.5862916083751912,0.0,1.6895539060516318,70.0,99.80767956586726
844,2.5893595699509624,0.0,1.689669354163826,70.0,99.8042697848383
845,2.5924275315267336,0.0,1.6897528732353202,70.0,99.8018032516907
846,2.5954954931025047,0.0,1.6898041438813256,70.0,99.80028918813562
847,2.5985634546782763,0.0,1.6898228492606708,70.0,99.79973682034304
848,2.6016314162540475,0.0,1.6898086751390724,70.0,99.80015537975146
849,2.604699377829818,0.0,1.6897613099522844,70.0,99.80155410389312
850,2.60776733940559,0.0,1.6896804448691538,70.0,99.80394223723412
