theta_index,Omega_m,Omega_lambda,Omega_tot,omega_lambda_repo,age_Gyr_repo,age_Gyr_host,frw_viable,in_toy_corridor,is_near_flat
500,0.0,1.594269440797577,1.594269440797577,1.594269440797577,11.599087444334726,102.74699387649032,1,0,False
501,0.0,1.5930924283608965,1.5930924283608965,1.5930924283608965,11.60087157512264,102.784942760824,1,0,False
502,0.0,1.591907452013146,1.591907452013146,1.591907452013146,11.602668990409564,102.82319092297512,1,0,False
503,0.0,1.5907148603775705,1.5907148603775705,1.5907148603775705,11.604479186923674,102.86172803144142,1,0,False
504,0.0,1.5895150008560306,1.5895150008560306,1.5895150008560306,11.606301662023718,102.9005437524006,1,0,False
505,0.0,1.5883082195889968,1.5883082195889968,1.5883082195889968,11.60813591374028,102.93962775026584,1,0,False
506,0.0,1.5870948614160487,1.5870948614160487,1.5870948614160487,11.609981440817547,102.97896968826718,1,0,False
507,0.0,1.5858752698369951,1.5858752698369951,1.5858752698369951,11.61183774275539,103.01855922905392,1,0,False
508,0.0,1.584649786973558,1.584649786973558,1.584649786973558,11.613704319851854,103.05838603532077,1,0,False
509,0.0,1.5834187535315278,1.5834187535315278,1.5834187535315278,11.615580673246171,103.09843977046012,1,0,False
510,0.0,1.5821825087636086,1.5821825087636086,1.5821825087636086,11.617466304961985,103.13871009923378,1,0,False
511,0.0,1.5809413904327556,1.5809413904327556,1.5809413904327556,11.619360717951064,103.17918668846995,1,0,False
512,0.0,1.5796957347760547,1.5796957347760547,1.5796957347760547,11.62126341613742,103.2198592077844,1,0,False
513,0.0,1.5784458764692637,1.5784458764692637,1.5784458764692637,11.623173904461652,103.26071733032131,1,0,False
514,0.0,1.5771921485917892,1.5771921485917892,1.5771921485917892,11.625091688925858,103.30175073352132,1,0,False
515,0.0,1.575934882592332,1.575934882592332,1.575934882592332,11.62701627663873,103.34294909990896,1,0,False
516,0.0,1.5746744082550532,1.5746744082550532,1.5746744082550532,11.62894717586108,103.38430211790454,1,0,False
517,0.0,1.5734110536662804,1.5734110536662804,1.5734110536662804,11.630883896051706,103.42579948265872,1,0,False
518,0.0,1.57214514518183,1.57214514518183,1.57214514518183,11.632825947913553,103.46743089690804,1,0,False
519,0.0,1.5708770073948477,1.5708770073948477,1.5708770073948477,11.63477284344022,103.5091860718544,1,0,False
520,0.0,1.5696069631042162,1.5696069631042162,1.5696069631042162,11.636724095962814,103.55105472806588,1,0,False
521,0.0,1.5683353332835166,1.5683353332835166,1.5683353332835166,11.638679220197066,103.5930265964,1,0,False
522,0.0,1.5670624370505737,1.5670624370505737,1.5670624370505737,11.640637732290749,103.63509141894755,1,0,False
523,0.0,1.565788591637502,1.565788591637502,1.565788591637502,11.64259914987143,103.67723895000007,1,0,False
524,0.0,1.5645141123613726,1.5645141123613726,1.5645141123613726,11.644562992094434,103.71945895703593,1,0,False
525,0.0,1.56323931259535,1.56323931259535,1.56323931259535,11.646528779691163,103.76174122173045,1,0,False
526,0.0,1.5619645037404328,1.5619645037404328,1.5619645037404328,11.648496035017612,103.80407554098528,1,0,False
527,0.0,1.5606899951977338,1.5606899951977338,1.5606899951977338,11.650464282103142,103.8464517279781,1,0,False
528,0.0,1.5594160943412614,1.5594160943412614,1.5594160943412614,11.652433046699548,103.88885961323446,1,0,False
529,0.0,1.5581431064912823,1.5581431064912823,1.5581431064912823,11.65440185633029,103.93128904571812,1,0,False
530,0.0,1.5568713348882115,1.5568713348882115,1.5568713348882115,11.656370240339989,103.97372989394168,1,0,False
531,0.0,1.555601080667004,1.555601080667004,1.555601080667004,11.658337729944126,104.01617204709775,1,0,False
532,0.0,1.554332642832101,1.554332642832101,1.554332642832101,11.660303858278963,104.05860541620882,1,0,False
533,0.0,1.553066318232925,1.553066318232925,1.553066318232925,11.662268160451562,104.10101993529452,1,0,False
534,0.0,1.5518024015397962,1.5518024015397962,1.5518024015397962,11.664230173590177,104.143405562562,1,0,False
535,0.0,1.5505411852205324,1.5505411852205324,1.5505411852205324,11.666189436894522,104.1857522816084,1,0,False
536,0.0,1.5492829595173916,1.5492829595173916,1.5492829595173916,11.668145491686497,104.22805010264696,1,0,False
537,0.0,1.5480280124246149,1.5480280124246149,1.5480280124246149,11.670097881460894,104.27028906374812,1,0,False
538,0.0,1.546776629666489,1.546776629666489,1.546776629666489,11.672046151936202,104.3124592320972,1,0,False
539,0.0,1.545529094675831,1.545529094675831,1.545529094675831,11.673989851105684,104.3545507052714,1,0,False
540,0.0,1.5442856885730336,1.5442856885730336,1.5442856885730336,11.675928529288443,104.3965536125314,1,0,False
541,0.0,1.5430466901456013,1.5430466901456013,1.5430466901456013,11.677861739180592,104.43845811612914,1,0,False
542,0.0,1.541812375828118,1.541812375828118,1.541812375828118,11.67978903590658,104.48025441263256,1,0,False
543,0.0,1.5405830196827637,1.5405830196827637,1.5405830196827637,11.681709977070517,104.5219327342641,1,0,False
544,0.0,1.539358893380247,1.539358893380247,1.539358893380247,11.683624122807618,104.5634833502552,1,0,False
545,0.0,1.538140266181244,1.538140266181244,1.538140266181244,11.68553103583566,104.60489656821504,1,0,False
546,0.0,1.5369274049183097,1.5369274049183097,1.5369274049183097,11.687430281506463,104.6461627355116,1,0,False
547,0.0,1.535720573978223,1.535720573978223,1.535720573978223,11.689321427857424,104.6872722406684,1,0,False
548,0.0,1.534520035284778,1.534520035284778,1.534520035284778,11.69120404566308,104.72821551477348,1,0,False
549,0.0,1.533326048282086,1.533326048282086,1.533326048282086,11.693077708486571,104.76898303289934,1,0,False
550,0.0,1.532138869918256,1.532138869918256,1.532138869918256,11.694941992731192,104.80956531553684,1,0,False
551,0.0,1.53095875462952,1.53095875462952,1.53095875462952,11.696796477691892,104.84995293004006,1,0,False
552,0.0,1.5297859543248336,1.5297859543248336,1.5297859543248336,11.69864074560667,104.89013649208113,1,0,False
553,0.0,1.528620718370873,1.528620718370873,1.528620718370873,11.700474381707965,104.9301066671159,1,0,False
554,0.0,1.5274632935774324,1.5274632935774324,1.5274632935774324,11.702296974273988,104.96985417186038,1,0,False
555,0.0,1.5263139241832944,1.5263139241832944,1.5263139241832944,11.704108114679906,105.0093697757744,1,0,False
556,0.0,1.5251728518424026,1.5251728518424026,1.5251728518424026,11.705907397449062,105.04864430255748,1,0,False
557,0.0,1.5240403156105895,1.5240403156105895,1.5240403156105895,11.70769442030386,105.08766863164765,1,0,False
558,0.0,1.5229165519325656,1.5229165519325656,1.5229165519325656,11.70946878421674,105.12643369973212,1,0,False
559,0.0,1.521801794629334,1.521801794629334,1.521801794629334,11.711230093460944,105.1649305022642,1,0,False
560,0.0,1.520696274886033,1.520696274886033,1.520696274886033,11.71297795566105,105.20315009498428,1,0,False
561,0.0,1.5196002212400883,1.5196002212400883,1.5196002212400883,11.71471198184348,105.24108359544928,1,0,False
562,0.0,1.518513859569803,1.518513859569803,1.518513859569803,11.716431786486682,105.27872218456451,1,0,False
563,0.0,1.5174374130832462,1.5174374130832462,1.5174374130832462,11.71813698757122,105.31605710812268,1,0,False
564,0.0,1.5163711023075253,1.5163711023075253,1.5163711023075253,11.719827206629647,105.35307967834513,1,0,False
565,0.0,1.5153151450784206,1.5153151450784206,1.5153151450784206,11.7215020687961,105.38978127542624,1,0,False
566,0.0,1.5142697565303629,1.5142697565303629,1.5142697565303629,11.723161202855673,105.42615334908018,1,0,False
567,0.0,1.51323514908669,1.51323514908669,1.51323514908669,11.72480424129362,105.46218742009177,1,0,False
568,0.0,1.5122115324503465,1.5122115324503465,1.5122115324503465,11.72643082034414,105.49787508186397,1,0,False
569,0.0,1.511199113594771,1.511199113594771,1.511199113594771,11.728040580039062,105.53320800197108,1,0,False
570,0.0,1.5101980967552049,1.5101980967552049,1.5101980967552049,11.729633164256091,105.5681779237084,1,0,False
571,0.0,1.509208683420276,1.509208683420276,1.509208683420276,11.731208220766804,105.60277666764097,1,0,False
572,0.0,1.5082310723238614,1.5082310723238614,1.5082310723238614,11.732765401284349,105.6369961331531,1,0,False
573,0.0,1.5072654594372656,1.5072654594372656,1.5072654594372656,11.734304361510786,105.67082829999404,1,0,False
574,0.0,1.5063120379617223,1.5063120379617223,1.5063120379617223,11.735824761184032,105.70426522981968,1,0,False
575,0.0,1.5053709983211043,1.5053709983211043,1.5053709983211043,11.737326264124546,105.73729906773322,1,0,False
576,0.0,1.5044425281549645,1.5044425281549645,1.5044425281549645,11.738808538281562,105.7699220438195,1,0,False
577,0.0,1.5035268123118577,1.5035268123118577,1.5035268123118577,11.740271255778904,105.80212647467414,1,0,False
578,0.0,1.5026240328428315,1.5026240328428315,1.5026240328428315,11.741714092960548,105.83390476492946,1,0,False
579,0.0,1.501734368995318,1.501734368995318,1.501734368995318,11.743136730435548,105.8652494087694,1,0,False
580,0.0,1.5008579972071474,1.5008579972071474,1.5008579972071474,11.744538853122693,105.89615299144155,1,0,False
581,0.0,1.4999950911008424,1.4999950911008424,1.4999950911008424,11.745920150294724,105.92660819075957,1,0,False
582,0.0,1.499145821478208,1.499145821478208,1.499145821478208,11.747280315621929,105.95660777859509,1,0,False
583,0.0,1.4983103563150404,1.4983103563150404,1.4983103563150404,11.748619047215476,105.98614462236412,1,0,False
584,0.0,1.4974888607561518,1.4974888607561518,1.4974888607561518,11.749936047670136,106.01521168649973,1,0,False
585,0.0,1.4966814971105815,1.4966814971105815,1.4966814971105815,11.751231024106476,106.04380203391526,1,0,False
586,0.0,1.4958884248469806,1.4958884248469806,1.4958884248469806,11.752503688212698,106.07190882745704,1,0,False
587,0.0,1.495109800589246,1.495109800589246,1.495109800589246,11.753753756285802,106.09952533134334,1,0,False
588,0.0,1.494345778112346,1.494345778112346,1.494345778112346,11.75498094927226,106.12664491259017,1,0,False
589,0.0,1.493596508338303,1.493596508338303,1.493596508338303,11.75618499280819,106.1532610424248,1,0,False
590,0.0,1.4928621393323982,1.4928621393323982,1.4928621393323982,11.757365617258882,106.17936729768368,1,0,False
591,0.0,1.4921428162995227,1.4921428162995227,1.4921428162995227,11.758522557757844,106.20495736219586,1,0,False
592,0.0,1.491438681580716,1.491438681580716,1.491438681580716,11.759655554245189,106.2300250281502,1,0,False
593,0.0,1.4907498746498953,1.4907498746498953,1.4907498746498953,11.760764351505417,106.25456419744545,1,0,False
594,0.0,1.4900765321106677,1.4900765321106677,1.4900765321106677,11.761848699204696,106.27856888302516,1,0,False
595,0.0,1.4894187876933842,1.4894187876933842,1.4894187876933842,11.762908351927388,106.3020332101922,1,0,False
596,0.0,1.488776772252291,1.488776772252291,1.488776772252291,11.763943069212004,106.32495141790596,1,0,False
597,0.0,1.4881506137628313,1.4881506137628313,1.4881506137628313,11.764952615586507,106.34731786006031,1,0,False
598,0.0,1.487540437319077,1.487540437319077,1.487540437319077,11.765936760603008,106.3691270067414,1,0,False
599,0.0,1.4869463651313193,1.4869463651313193,1.4869463651313193,11.766895278871663,106.39037344546423,1,0,False
600,0.0,1.4863685165237308,1.4863685165237308,1.4863685165237308,11.767827950094071,106.41105188238971,1,0,False
601,0.0,1.485807007932228,1.485807007932228,1.485807007932228,11.768734559095792,106.43115714351669,1,0,False
602,0.0,1.4852619529023532,1.4852619529023532,1.4852619529023532,11.769614895858345,106.4506841758552,1,0,False
603,0.0,1.4847334620873291,1.4847334620873291,1.4847334620873291,11.770468755550374,106.4696280485739,1,0,False
604,0.0,1.484221643246218,1.484221643246218,1.484221643246218,11.771295938558124,106.4879839541238,1,0,False
605,0.0,1.4837266012421255,1.4837266012421255,1.4837266012421255,11.772096250515238,106.50574720933952,1,0,False
606,0.0,1.4832484380405606,1.4832484380405606,1.4832484380405606,11.77286950233174,106.52291325651316,1,0,False
607,0.0,1.4827872527078532,1.4827872527078532,1.4827872527078532,11.77361551022232,106.53947766444404,1,0,False
608,0.0,1.4823431414096506,1.4823431414096506,1.4823431414096506,11.77433409573384,106.555436129462,1,0,False
609,0.0,1.481916197409514,1.481916197409514,1.481916197409514,11.775025085772086,106.57078447642336,1,0,False
610,0.0,1.481506511067577,1.481506511067577,1.481506511067577,11.775688312627722,106.58551865968046,1,0,False
611,0.0,1.4811141698392554,1.4811141698392554,1.4811141698392554,11.776323614001528,106.59963476402348,1,0,False
612,0.0,1.480739258274096,1.480739258274096,1.480739258274096,11.776930833028688,106.61312900559167,1,0,False
613,0.0,1.4803818580145751,1.4803818580145751,1.4803818580145751,11.777509818302514,106.6259977327596,1,0,False
614,0.0,1.4800420477950658,1.4800420477950658,1.4800420477950658,11.778060423897127,106.63823742699056,1,0,False
615,0.0,1.4797199034407924,1.4797199034407924,1.4797199034407924,11.778582509389464,106.6498447036614,1,0,False
616,0.0,1.479415497866834,1.479415497866834,1.479415497866834,11.77907593988046,106.66081631285869,1,0,False
617,0.0,1.4791289010772295,1.4791289010772295,1.4791289010772295,11.779540586015312,106.67114914014093,1,0,False
618,0.0,1.478860180164075,1.478860180164075,1.478860180164075,11.77997632400297,106.68084020727208,1,0,False
619,0.0,1.4786093993066811,1.4786093993066811,1.4786093993066811,11.780383035634795,106.68988667292253,1,0,False
620,0.0,1.4783766197707573,1.4783766197707573,1.4783766197707573,11.780760608302334,106.69828583333864,1,0,False
621,0.0,1.4781618999076445,1.4781618999076445,1.4781618999076445,11.781108935014258,106.706035122979,1,0,False
622,0.0,1.477965295153563,1.477965295153563,1.477965295153563,11.78142791441243,106.71313211511918,1,0,False
623,0.0,1.4777868580289195,1.4777868580289195,1.4777868580289195,11.781717450787092,106.71957452242168,1,0,False
624,0.0,1.4776266381375804,1.4776266381375804,1.4776266381375804,11.78197745409125,106.7253601974748,1,0,False
625,0.0,1.4774846821662329,1.4774846821662329,1.4774846821662329,11.782207839954072,106.73048713329558,1,0,False
626,0.0,1.477361033883734,1.477361033883734,1.477361033883734,11.7824085296935,106.73495346379988,1,0,False
627,0.0,1.477255734140468,1.477255734140468,1.477255734140468,11.78257945032794,106.73875746423828,1,0,False
628,0.0,1.4771688208677485,1.4771688208677485,1.4771688208677485,11.782720534587057,106.74189755159682,1,0,False
629,0.0,1.4771003290772171,1.4771003290772171,1.4771003290772171,11.782831720921664,106.74437228496316,1,0,False
630,0.0,1.477050290860261,1.477050290860261,1.477050290860261,11.782912953512788,106.74618036585792,1,0,False
631,0.0,1.477018735387429,1.477018735387429,1.477018735387429,11.782964182279729,106.74732063853118,1,0,False
632,0.0,1.4770056889078764,1.4770056889078764,1.4770056889078764,11.782985362887311,106.74779209022262,1,0,False
633,0.0,1.4770111747487995,1.4770111747487995,1.4770111747487995,11.782976456752182,106.7475938513873,1,0,False
634,0.0,1.4770352133149118,1.4770352133149118,1.4770352133149118,11.782937431048168,106.74672519588418,1,0,False
635,0.0,1.4770778220878602,1.4770778220878602,1.4770778220878602,11.78286825871085,106.7451855411312,1,0,False
636,0.0,1.4771390156257105,1.4771390156257105,1.4771390156257105,11.782768918441084,106.74297444822264,1,0,False
637,0.0,1.477218805562425,1.477218805562425,1.477218805562425,11.782639394707669,106.74009162201044,1,0,False
638,0.0,1.477317200607299,1.477317200607299,1.477317200607299,11.782479677749148,106.73653691115126,1,0,False
639,0.0,1.477434206544462,1.477434206544462,1.477434206544462,11.782289763574616,106.73231030811569,1,0,False
640,0.0,1.477569826232341,1.477569826232341,1.477569826232341,11.782069653963658,106.72741194916227,1,0,False
641,0.0,1.4777240596031518,1.4777240596031518,1.4777240596031518,11.781819356465355,106.7218421142752,1,0,False
642,0.0,1.477896903662362,1.477896903662362,1.477896903662362,11.78153888439642,106.71560122706664,1,0,False
643,0.0,1.478088352488187,1.478088352488187,1.478088352488187,11.78122825683836,106.70868985464216,1,0,False
644,0.0,1.4782983972310844,1.4782983972310844,1.4782983972310844,11.78088749863375,106.70110870743072,1,0,False
645,0.0,1.4785270261132464,1.4785270261132464,1.4785270261132464,11.7805166403816,106.69285863897854,1,0,False
646,0.0,1.4787742244280868,1.4787742244280868,1.4787742244280868,11.780115718431832,106.68394064570822,1,0,False
647,0.0,1.4790399745397482,1.4790399745397482,1.4790399745397482,11.779684774878818,106.67435586664124,1,0,False
648,0.0,1.4793242558826425,1.4793242558826425,1.4793242558826425,11.779223857553973,106.66410558308448,1,0,False
649,0.0,1.479627044960914,1.479627044960914,1.479627044960914,11.778733020017572,106.65319121828428,1,0,False
650,0.0,1.479948315348009,1.479948315348009,1.479948315348009,11.778212321549544,106.64161433704196,1,0,False
651,0.0,1.4802880376862,1.4802880376862,1.4802880376862,11.777661827139404,106.62937664529666,1,0,False
652,0.0,1.4806461796861468,1.4806461796861468,1.4806461796861468,11.777081607475289,106.61647998967244,1,0,False
653,0.0,1.4810227061264476,1.4810227061264476,1.4810227061264476,11.776471738932123,106.60292635699186,1,0,False
654,0.0,1.481417578853215,1.481417578853215,1.481417578853215,11.77583230355891,106.5887178737556,1,0,False
655,0.0,1.4818307567796818,1.4818307567796818,1.4818307567796818,11.775163389065048,106.57385680558669,1,0,False
656,0.0,1.4822621958858406,1.4822621958858406,1.4822621958858406,11.774465088805847,106.55834555664208,1,0,False
657,0.0,1.482711849218031,1.482711849218031,1.482711849218031,11.7737375017672,106.5421866689924,1,0,False
658,0.0,1.4831796668886543,1.4831796668886543,1.4831796668886543,11.772980732549271,106.52538282196645,1,0,False
659,0.0,1.4836655960758371,1.4836655960758371,1.4836655960758371,11.772194891349423,106.5079368314646,1,0,False
660,0.0,1.48416958102316,1.48416958102316,1.48416958102316,11.77138009394424,106.48985164923994,1,0,False
661,0.0,1.4846915630394373,1.4846915630394373,1.4846915630394373,11.770536461670671,106.47113036214635,1,0,False
662,0.0,1.485231480498456,1.485231480498456,1.485231480498456,11.769664121406416,106.45177619135843,1,0,False
663,0.0,1.4857892688388536,1.4857892688388536,1.4857892688388536,11.768763205549366,106.43179249155656,1,0,False
664,0.0,1.486364860563968,1.486364860563968,1.486364860563968,11.767833851996278,106.41118275008414,1,0,False
665,0.0,1.486958185241773,1.486958185241773,1.486958185241773,11.766876204120573,106.38995058607352,1,0,False
666,0.0,1.487569169504824,1.487569169504824,1.487569169504824,11.765890410749376,106.36809974954376,1,0,False
667,0.0,1.4881977370503063,1.4881977370503063,1.4881977370503063,11.76487662613967,106.34563412046748,1,0,False
668,0.0,1.488843808640098,1.488843808640098,1.488843808640098,11.7638350099537,106.32255770781056,1,0,False
669,0.0,1.4895073021009104,1.4895073021009104,1.4895073021009104,11.762765727233562,106.2988746485435,1,0,False
670,0.0,1.49018813232451,1.49018813232451,1.49018813232451,11.76166894837497,106.27458920662475,1,0,False
671,0.0,1.4908862112679608,1.4908862112679608,1.4908862112679608,11.76054484910034,106.24970577195816,1,0,False
672,0.0,1.4916014479540267,1.4916014479540267,1.4916014479540267,11.759393610430918,106.22422885932176,1,0,False
673,0.0,1.4923337484715526,1.4923337484715526,1.4923337484715526,11.758215418658358,106.19816310727396,1,0,False
674,0.0,1.4930830159759807,1.4930830159759807,1.4930830159759807,11.757010465315425,106.17151327703232,1,0,False
675,0.0,1.4938491506899805,1.4938491506899805,1.4938491506899805,11.755778947145922,106.14428425132697,1,0,False
676,0.0,1.4946320499041008,1.4946320499041008,1.4946320499041008,11.754521066073996,106.1164810332328,1,0,False
677,0.0,1.4954316079775842,1.4954316079775842,1.4954316079775842,11.753237029172606,106.0881087449751,1,0,False
678,0.0,1.4962477163392554,1.4962477163392554,1.4962477163392554,11.75192704863133,106.05917262671424,1,0,False
679,0.0,1.497080263488495,1.497080263488495,1.497080263488495,11.75059134172349,106.02967803530808,1,0,False
680,0.0,1.4979291349963797,1.4979291349963797,1.4979291349963797,11.749230130772505,105.99963044305188,1,0,False
681,0.0,1.4987942135068963,1.4987942135068963,1.4987942135068963,11.747843643117625,105.96903543639785,1,0,False
682,0.0,1.4996753787382893,1.4996753787382893,1.4996753787382893,11.746432111078972,105.93789871465492,1,0,False
683,0.0,1.5005725074845706,1.5005725074845706,1.5005725074845706,11.744995771921872,105.90622608866752,1,0,False
684,0.0,1.5014854736170955,1.5014854736170955,1.5014854736170955,11.743534867820635,105.87402347947727,1,0,False
685,0.0,1.5024141480863424,1.5024141480863424,1.5024141480863424,11.742049645821606,105.84129691696528,1,0,False
686,0.0,1.503358398923804,1.503358398923804,1.503358398923804,11.7405403578056,105.8080525384775,1,0,False
687,0.0,1.504318091244064,1.504318091244064,1.504318091244064,11.739007260449757,105.77429658743176,1,0,False
688,0.0,1.5052930872469734,1.5052930872469734,1.5052930872469734,11.73745061518876,105.74003541191142,1,0,False
689,0.0,1.5062832462200664,1.5062832462200664,1.5062832462200664,11.735870688175456,105.70527546324054,1,0,False
690,0.0,1.5072884245410707,1.5072884245410707,1.5072884245410707,11.734267750240932,105.67002329454682,1,0,False
691,0.0,1.5083084756806502,1.5083084756806502,1.5083084756806502,11.73264207685397,105.63428555930872,1,0,False
692,0.0,1.5093432502053048,1.5093432502053048,1.5093432502053048,11.730993948079988,105.59806900989028,1,0,False
693,0.0,1.5103925957804618,1.5103925957804618,1.5103925957804618,11.729323648539411,105.56138049606288,1,0,False
694,0.0,1.5114563571737665,1.5114563571737665,1.5114563571737665,11.727631467365514,105.52422696351545,1,0,False
695,0.0,1.512534376258583,1.512534376258583,1.512534376258583,11.725917698161735,105.48661545235248,1,0,False
696,0.0,1.5136264920176563,1.5136264920176563,1.5136264920176563,11.724182638958569,105.4485530955839,1,0,False
697,0.0,1.5147325405470713,1.5147325405470713,1.5147325405470713,11.722426592169798,105.41004711760208,1,0,False
698,0.0,1.515852355060343,1.515852355060343,1.515852355060343,11.720649864548417,105.37110483265292,1,0,False
699,0.0,1.5169857658928103,1.5169857658928103,1.5169857658928103,11.718852767141971,105.3317336432959,1,0,False
700,0.0,1.5181326005062186,1.5181326005062186,1.5181326005062186,11.71703561524751,105.29194103885835,1,0,False
701,0.0,1.519292683493548,1.519292683493548,1.519292683493548,11.715198728366063,105.25173459388256,1,0,False
702,0.0,1.520465836584096,1.520465836584096,1.520465836584096,11.713342430156745,105.21112196656654,1,0,False
703,0.0,1.5216518786488356,1.5216518786488356,1.5216518786488356,11.711467048390327,105.17011089719853,1,0,False
704,0.0,1.5228506257059824,1.5228506257059824,1.5228506257059824,11.709572914902587,105.1287092065888,1,0,False
705,0.0,1.524061890926899,1.524061890926899,1.524061890926899,11.707660365547088,105.08692479449483,1,0,False
706,0.0,1.525285484642196,1.525285484642196,1.525285484642196,11.70572974014775,105.04476563804586,1,0,False
707,0.0,1.5265212143481788,1.5265212143481788,1.5265212143481788,11.703781382450948,105.00223979016278,1,0,False
708,0.0,1.5277688847135429,1.5277688847135429,1.5277688847135429,11.701815640077328,104.9593553779773,1,0,False
709,0.0,1.529028297586407,1.529028297586407,1.529028297586407,11.699832864473247,104.91612060124856,1,0,False
710,0.0,1.53029925200157,1.53029925200157,1.53029925200157,11.697833410861984,104.8725437307817,1,0,False
711,0.0,1.5315815441881924,1.5315815441881924,1.5315815441881924,11.695817638194512,104.82863310684274,1,0,False
712,0.0,1.5328749675776605,1.5328749675776605,1.5328749675776605,11.693785909100136,104.78439713757884,1,0,False
713,0.0,1.534179312811886,1.534179312811886,1.534179312811886,11.691738589836746,104.73984429743598,1,0,False
714,0.0,1.53549436775187,1.53549436775187,1.53549436775187,11.689676050240848,104.69498312558112,1,0,False
715,0.0,1.5368199174866166,1.5368199174866166,1.5368199174866166,11.687598663677376,104.64982222432678,1,0,False
716,0.0,1.538155744342404,1.538155744342404,1.538155744342404,11.685506806989236,104.60437025755816,1,0,False
717,0.0,1.5395016278924007,1.5395016278924007,1.5395016278924007,11.68340086044662,104.55863594916504,1,0,False
718,0.0,1.5408573449666034,1.5408573449666034,1.5408573449666034,11.681281207696191,104.51262808147904,1,0,False
719,0.0,1.5422226696621852,1.5422226696621852,1.5422226696621852,11.679148235710011,104.4663554937149,1,0,False
720,0.0,1.543597373354194,1.543597373354194,1.543597373354194,11.677002334734302,104.41982708041816,1,0,False
721,0.0,1.544981224706607,1.544981224706607,1.544981224706607,11.674843898238093,104.3730517899202,1,0,False
722,0.0,1.5463739896838222,1.5463739896838222,1.5463739896838222,11.672673322861629,104.32603862279844,1,0,False
723,0.0,1.547775431562455,1.547775431562455,1.547775431562455,11.670491008364785,104.27879663034726,1,0,False
724,0.0,1.5491853109436098,1.5491853109436098,1.5491853109436098,11.668297357575216,104.2313349130543,1,0,False
725,0.0,1.5506033857655068,1.5506033857655068,1.5506033857655068,11.666092776336509,104.18366261908744,1,0,False
726,0.0,1.552029411316541,1.552029411316541,1.552029411316541,11.663877673456174,104.13578894279016,1,0,False
727,0.0,1.5534631402487231,1.5534631402487231,1.5534631402487231,11.661652460653617,104.08772312318824,1,0,False
728,0.0,1.554904322591603,1.554904322591603,1.554904322591603,11.65941755250796,104.0394744425045,1,0,False
729,0.0,1.556352705766519,1.556352705766519,1.556352705766519,11.657173366405964,103.99105222468836,1,0,False
730,0.0,1.557808034601394,1.557808034601394,1.557808034601394,11.654920322489724,103.94246583395278,1,0,False
731,0.0,1.5592700513458864,1.5592700513458864,1.5592700513458864,11.652658843604494,103.89372467332628,1,0,False
732,0.0,1.5607384956870112,1.5607384956870112,1.5607384956870112,11.650389355246432,103.84483818321654,1,0,False
733,0.0,1.562213104765246,1.562213104765246,1.562213104765246,11.648112285510328,103.79581583998588,1,0,False
734,0.0,1.563693613191007,1.563693613191007,1.563693613191007,11.645828065037442,103.74666715454316,1,0,False
735,0.0,1.5651797530616884,1.5651797530616884,1.5651797530616884,11.643537126963254,103.69740167094594,1,0,False
736,0.0,1.5666712539790983,1.5666712539790983,1.5666712539790983,11.641239906865325,103.64802896502,1,0,False
737,0.0,1.5681678430673798,1.5681678430673798,1.5681678430673798,11.638936842711216,103.5985586429925,1,0,False
738,0.0,1.569669244991438,1.569669244991438,1.569669244991438,11.636628374806438,103.54900034014018,1,0,False
739,0.0,1.5711751819758244,1.5711751819758244,1.5711751819758244,11.63431494574248,103.4993637194536,1,0,False
740,0.0,1.5726853738240962,1.5726853738240962,1.5726853738240962,11.631997000345006,103.44965847031786,1,0,False
741,0.0,1.5741995379387008,1.5741995379387008,1.5741995379387008,11.629674985622042,103.3998943072093,1,0,False
742,0.0,1.5757173893413534,1.5757173893413534,1.5757173893413534,11.627349350712354,103.35008096840822,1,0,False
743,0.0,1.5772386406938728,1.5772386406938728,1.5772386406938728,11.62502054683396,103.30022821473138,1,0,False
744,0.0,1.578763002319605,1.578763002319605,1.578763002319605,11.622689027232692,103.25034582827816,1,0,False
745,0.0,1.580290182225259,1.580290182225259,1.580290182225259,11.620355247131068,103.20044361119902,1,0,False
746,0.0,1.5818198861233423,1.5818198861233423,1.5818198861233423,11.618019663677156,103.15053138447873,1,0,False
747,0.0,1.583351817455081,1.583351817455081,1.583351817455081,11.61568273589371,103.10061898673936,1,0,False
748,0.0,1.584885677413849,1.584885677413849,1.584885677413849,11.6133449246275,103.050716273063,1,0,False
749,0.0,1.5864211649691522,1.5864211649691522,1.5864211649691522,11.611006692498789,103.00083311383204,1,0,False
750,0.0,1.5879579768911471,1.5879579768911471,1.5879579768911471,11.608668503851003,102.95097939358952,1,0,False
751,0.0,1.5894958077756425,1.5894958077756425,1.5894958077756425,11.606330824700738,102.90116500992028,1,0,False
752,0.0,1.5910343500697175,1.5910343500697175,1.5910343500697175,11.60399412268782,102.85139987234982,1,0,False
753,0.0,1.5925732940978192,1.5925732940978192,1.5925732940978192,11.601658867025757,102.8016939012651,1,0,False
754,0.0,1.5941123280884208,1.5941123280884208,1.5941123280884208,11.59932552845237,102.75205702685568,1,0,False
755,0.0,1.595651138201268,1.595651138201268,1.595651138201268,11.596994579180636,102.70249918807392,1,0,False
756,0.0,1.5971894085550924,1.5971894085550924,1.5971894085550924,11.594666492849935,102.65303033161848,1,0,False
757,0.0,1.5987268212559649,1.5987268212559649,1.5987268212559649,11.592341744477432,102.60366041093664,1,0,False
