root_index,radius,maximum_krawczyk_ratio,real_lower,real_upper,imag_lower,imag_upper
25,1.0e-18,5.31701244014320202098489893499e-15,-9.0555420012963211206868532548460089377233811271230786187025672453721194209742989,-9.0555420012963207563380343715571313011732174508774765971786570212834724065994878,-5.9945478097019967971940862543088147403867177076966017274402351667456613511272031,-5.9945478097019964328452673710199371038365540314509997059163249426570143367733952
26,1.0e-18,1.81540846923518216202452504788e-13,-0.04981182489065665864709142239208266385052804072356053870928951543751007264400755,-0.049811824890655581230863765439167248841106902557772900759188973546299846148263811,3.8509486211209490709075534648466989061129734116976952674682192350493836487069036,3.850948621120950148323781121799614321122394549863482905418319776940593875217847
27,1.0e-18,1.81540846923518216202452504788e-13,-0.04981182489065665864709142239208266385052804072356053870928951543751007264400755,-0.049811824890655581230863765439167248841106902557772900759188973546299846148263811,-3.850948621120950148323781121799614321122394549863482905418319776940593875217847,-3.8509486211209490709075534648466989061129734116976952674682192350493836487069036
28,1.0e-18,6.61088611029970489825892945275e-14,-9.7816152358974454187663655163064374969677002198331262856910427231677457053573976,-9.7816152358974444730999080089684203730761909287763848197000861095294275851753259,-0.83002568855588181178059324918134858162291757275179522217369271759891338704793883,-0.83002568855588086611413574184333145773140828169505375618273610396059526689018656
29,1.0e-18,6.61088611029970489825892945275e-14,-9.7816152358974454187663655163064374969677002198331262856910427231677457053573976,-9.7816152358974444730999080089684203730761909287763848197000861095294275851753259,0.83002568855588086611413574184333145773140828169505375618273610396059526689018656,0.83002568855588181178059324918134858162291757275179522217369271759891338704793883
30,1.0e-18,3.56249535888399152602477533834e-15,0.9501704059011056289916021180672453632318505804640284141904588090859036677925695,0.95017040590110569324794159211907576224564845359922128566265762613251356226094551,2.458450551372904941334382031505451132655047631986855131551300047312652951522357,2.458450551372905005590721505557281531668845505122048003023498864359262845990733
31,1.0e-18,3.56249535888399152602477533834e-15,0.9501704059011056289916021180672453632318505804640284141904588090859036677925695,0.95017040590110569324794159211907576224564845359922128566265762613251356226094551,-2.458450551372905005590721505557281531668845505122048003023498864359262845990733,-2.458450551372904941334382031505451132655047631986855131551300047312652951522357
32,1.0e-18,1.26684489030494337789674517477e-13,59.552544783081535233815294251959040502492847059122510866263879624311971371653622,59.552544783081535642550777656956614790092594613374980480999920556691113394573159,-0.00000000000000020436774170249878744320253913504095299493471273197902684861362396848011938051472,0.00000000000000020436774170249878744320253913504095299493471273197902684861362396848011938051472
33,1.0e-18,1.43504509608942453123274134301e-14,2.8942836915992976400807919001010493558439165947331345790342963889611548985999615,2.8942836915992985275302957658239689511497503218630482047226908295683038065731676,2.9355336739078935942002201796984077875699115575841055164341316896170095692196758,2.9355336739078944816497240454213273828757452847140191421225261302241584771873548
34,1.0e-18,1.43504509608942453123274134301e-14,2.8942836915992976400807919001010493558439165947331345790342963889611548985999615,2.8942836915992985275302957658239689511497503218630482047226908295683038065731676,-2.9355336739078944816497240454213273828757452847140191421225261302241584771873548,-2.9355336739078935942002201796984077875699115575841055164341316896170095692196758
