theta,N,mean_abs_S,rms_abs_S,mean_abs_S_over_sqrtN,run_id,seed,Ns,max_charge,noise_sigma,n_samples,enforce_zero_sum
2.45,16,3.844,4.286,0.961,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,32,5.853,6.446,1.035,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,64,9.332,10.263,1.166,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,128,15.929,17.23,1.408,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,256,31.591,33.075,1.974,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,512,60.744,62.373,2.685,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.45,1024,120.239,121.849,3.757,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,16,3.836,4.279,0.959,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,32,5.835,6.429,1.031,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,64,9.295,10.226,1.162,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,128,15.834,17.139,1.399,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,256,31.372,32.861,1.961,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,512,60.281,61.92,2.664,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4525,1024,119.304,120.925,3.728,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,16,3.828,4.272,0.957,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,32,5.817,6.412,1.028,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,64,9.259,10.19,1.157,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,128,15.738,17.048,1.391,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,256,31.151,32.647,1.947,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,512,59.814,61.464,2.643,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.455,1024,118.362,119.993,3.699,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,16,3.82,4.265,0.955,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,32,5.799,6.395,1.025,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,64,9.222,10.153,1.153,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,128,15.641,16.957,1.383,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,256,30.929,32.431,1.933,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,512,59.344,61.004,2.623,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4575,1024,117.412,119.055,3.669,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,16,3.813,4.258,0.953,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,32,5.781,6.378,1.022,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,64,9.185,10.116,1.148,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,128,15.545,16.865,1.374,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,256,30.705,32.214,1.919,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,512,58.871,60.542,2.602,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.46,1024,116.455,118.11,3.639,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,16,3.805,4.251,0.951,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,32,5.763,6.361,1.019,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,64,9.148,10.079,1.143,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,128,15.447,16.772,1.365,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,256,30.48,31.996,1.905,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,512,58.394,60.077,2.581,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4625,1024,115.491,117.157,3.609,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,16,3.798,4.244,0.949,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,32,5.745,6.344,1.016,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,64,9.111,10.042,1.139,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,128,15.35,16.679,1.357,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,256,30.254,31.776,1.891,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,512,57.914,59.608,2.559,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.465,1024,114.52,116.198,3.579,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,16,3.79,4.237,0.948,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,32,5.727,6.326,1.012,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,64,9.074,10.005,1.134,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,128,15.252,16.586,1.348,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,256,30.026,31.555,1.877,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,512,57.431,59.137,2.538,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4675,1024,113.541,115.233,3.548,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,16,3.783,4.231,0.946,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,32,5.709,6.309,1.009,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,64,9.037,9.967,1.13,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,128,15.153,16.493,1.339,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,256,29.798,31.333,1.862,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,512,56.944,58.663,2.517,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.47,1024,112.555,114.261,3.517,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,16,3.776,4.224,0.944,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,32,5.69,6.292,1.006,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,64,9.0,9.93,1.125,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,128,15.055,16.399,1.331,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,256,29.568,31.11,1.848,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,512,56.454,58.186,2.495,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4725,1024,111.563,113.282,3.486,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,16,3.769,4.217,0.942,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,32,5.672,6.274,1.003,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,64,8.963,9.893,1.12,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,128,14.956,16.306,1.322,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,256,29.337,30.886,1.834,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,512,55.961,57.707,2.473,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.475,1024,110.564,112.297,3.455,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,16,3.762,4.21,0.94,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,32,5.654,6.257,0.999,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,64,8.926,9.855,1.116,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,128,14.856,16.211,1.313,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,256,29.105,30.661,1.819,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,512,55.466,57.225,2.451,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4775,1024,109.558,111.306,3.424,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,16,3.754,4.203,0.939,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,32,5.635,6.24,0.996,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,64,8.889,9.818,1.111,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,128,14.757,16.117,1.304,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,256,28.872,30.435,1.804,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,512,54.967,56.74,2.429,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.48,1024,108.546,110.309,3.392,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,16,3.747,4.196,0.937,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,32,5.617,6.222,0.993,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,64,8.852,9.78,1.106,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,128,14.657,16.023,1.295,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,256,28.637,30.208,1.79,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,512,54.465,56.253,2.407,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4825,1024,107.527,109.306,3.36,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,16,3.74,4.189,0.935,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,32,5.599,6.205,0.99,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,64,8.815,9.742,1.102,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,128,14.557,15.928,1.287,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,256,28.402,29.98,1.775,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,512,53.96,55.763,2.385,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.485,1024,106.501,108.297,3.328,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,16,3.733,4.183,0.933,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,32,5.58,6.187,0.986,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,64,8.778,9.705,1.097,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,128,14.457,15.833,1.278,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,256,28.165,29.751,1.76,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,512,53.453,55.271,2.362,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4875,1024,105.469,107.283,3.296,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,16,3.726,4.176,0.931,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,32,5.562,6.17,0.983,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,64,8.741,9.667,1.093,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,128,14.357,15.738,1.269,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,256,27.928,29.522,1.746,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,512,52.943,54.777,2.34,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.49,1024,104.432,106.262,3.263,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,16,3.719,4.169,0.93,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,32,5.544,6.153,0.98,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,64,8.704,9.63,1.088,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,128,14.256,15.643,1.26,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,256,27.69,29.291,1.731,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,512,52.43,54.28,2.317,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4925,1024,103.387,105.237,3.231,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,16,3.713,4.162,0.928,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,32,5.526,6.135,0.977,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,64,8.668,9.592,1.083,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,128,14.156,15.548,1.251,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,256,27.45,29.06,1.716,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,512,51.915,53.782,2.294,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.495,1024,102.337,104.206,3.198,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,16,3.707,4.156,0.927,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,32,5.507,6.118,0.974,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,64,8.631,9.555,1.079,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,128,14.055,15.453,1.242,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,256,27.21,28.828,1.701,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,512,51.397,53.281,2.271,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.4975,1024,101.281,103.169,3.165,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,16,3.7,4.149,0.925,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,32,5.489,6.1,0.97,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,64,8.595,9.517,1.074,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,128,13.955,15.358,1.233,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,256,26.969,28.596,1.686,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,512,50.877,52.778,2.248,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5,1024,100.22,102.128,3.132,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,16,3.694,4.142,0.924,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,32,5.471,6.083,0.967,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,64,8.559,9.48,1.07,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,128,13.855,15.263,1.225,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,256,26.727,28.363,1.67,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,512,50.354,52.274,2.225,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.5025,1024,99.152,101.081,3.099,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.505,16,3.688,4.136,0.922,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.505,32,5.453,6.066,0.964,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.505,64,8.522,9.442,1.065,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
2.505,128,13.755,15.168,1.216,20251212_chain_residual_scan__seg2__zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,True
