theta,omega_lambda,frw_sane
2.1782527187976104,1.5302992520015706,0
2.1813206803733816,1.5315815441881926,0
2.184388641949153,1.5328749675776607,0
2.1874566035249243,1.5341793128118861,0
2.1905245651006955,1.5354943677518702,0
2.193592526676467,1.5368199174866166,0
2.1966604882522383,1.538155744342404,0
2.1997284498280094,1.539501627892401,0
2.2027964114037806,1.5408573449666036,0
2.205864372979552,1.5422226696621852,0
2.2089323345553233,1.5435973733541941,0
2.2120002961310945,1.544981224706607,0
2.2150682577068657,1.5463739896838222,0
2.2181362192826373,1.547775431562455,0
2.2212041808584084,1.54918531094361,0
2.2242721424341796,1.550603385765507,0
2.227340104009951,1.552029411316541,0
2.2304080655857224,1.5534631402487233,0
2.2334760271614935,1.5549043225916033,0
2.2365439887372647,1.5563527057665192,0
2.2396119503130363,1.5578080346013943,0
2.2426799118888074,1.5592700513458864,0
2.2457478734645786,1.5607384956870114,0
2.2488158350403498,1.5622131047652463,0
2.2518837966161214,1.563693613191007,0
2.2549517581918925,1.5651797530616884,0
2.2580197197676637,1.5666712539790986,0
2.2610876813434353,1.5681678430673802,0
2.2641556429192065,1.5696692449914385,0
2.2672236044949776,1.5711751819758244,0
2.270291566070749,1.5726853738240962,0
2.2733595276465204,1.574199537938701,0
2.2764274892222915,1.5757173893413536,0
2.2794954507980627,1.577238640693873,0
2.282563412373834,1.5787630023196055,0
2.2856313739496055,1.5802901822252593,0
2.2886993355253766,1.5818198861233428,0
2.291767297101148,1.583351817455081,0
2.2948352586769194,1.5848856774138493,0
2.2979032202526906,1.5864211649691522,0
2.3009711818284617,1.5879579768911471,0
2.304039143404233,1.5894958077756425,0
2.3071071049800045,1.591034350069718,0
2.3101750665557756,1.5925732940978194,0
2.313243028131547,1.5941123280884208,0
2.316310989707318,1.595651138201268,0
2.3193789512830896,1.5971894085550926,0
2.3224469128588607,1.598726821255965,0
2.325514874434632,1.6002630564261628,0
2.3285828360104035,1.60179779223356,0
2.3316507975861747,1.603330704921677,0
2.334718759161946,1.604861468840194,0
2.337786720737717,1.6063897564760605,0
2.3408546823134886,1.6079152384851938,0
2.3439226438892597,1.6094375837247212,0
2.346990605465031,1.6109564592857804,0
2.350058567040802,1.6124715305269355,0
2.3531265286165737,1.6139824611080775,0
2.356194490192345,1.6154889130250003,0
2.359262451768116,1.616990546644455,0
2.3623304133438876,1.6184870207398392,0
2.3653983749196588,1.619977992527408,0
2.36846633649543,1.6214631177031182,0
2.371534298071201,1.6229420504799523,0
2.3746022596469727,1.624414443625906,0
2.377670221222744,1.6258799485024835,0
2.380738182798515,1.6273382151037752,0
2.383806144374286,1.6287888920961353,0
2.386874105950058,1.6302316268583494,0
2.389942067525829,1.631666065522455,0
2.3930100291016,1.633091853015053,0
2.3960779906773717,1.6345086330992162,0
2.399145952253143,1.6359160484169362,0
2.402213913828914,1.6373137405321645,0
2.405281875404685,1.6387013499743168,0
2.408349836980457,1.6400785162824452,0
2.411417798556228,1.641444878049848,0
2.414485760131999,1.6428000729692889,0
2.4175537217077703,1.6441437378787511,0
2.420621683283542,1.6454755088076674,0
2.423689644859313,1.646795021023753,0
2.426757606435084,1.648101909080339,0
2.429825568010856,1.649395806864195,0
2.432893529586627,1.650676347643923,0
2.435961491162398,1.6519431641188411,0
2.4390294527381693,1.6531958884683353,0
2.442097414313941,1.6544341524017863,0
2.445165375889712,1.655657587208936,0
2.448233337465483,1.6568658238107585,0
2.4513012990412544,1.6580584928108377,0
2.454369260617026,1.6592352245471729,0
2.457437222192797,1.6603956491445075,0
2.4605051837685683,1.6615393965670964,0
2.46357314534434,1.6626660966719191,0
2.466641106920111,1.6637753792623717,0
2.4697090684958822,1.6648668741423929,0
2.4727770300716534,1.6659402111709902,0
2.475844991647425,1.666995020317244,0
2.478912953223196,1.668030931715706,0
2.4819809147989673,1.6690475757221939,0
2.4850488763747385,1.6700445829700332,0
2.48811683795051,1.6710215844266283,0
2.4911847995262812,1.6719782114504638,0
2.4942527611020524,1.672914095848492,0
2.497320722677824,1.6738288699338268,0
2.500388684253595,1.6747221665838468,0
2.5034566458293663,1.6755936192986491,0
2.5065246074051375,1.67644286225977,0
2.509592568980909,1.6772695303893177,0
2.5126605305566803,1.678073259409373,0
2.5157284921324514,1.678853685901692,0
2.5187964537082226,1.6796104473677533,0
2.521864415283994,1.6803431822889912,0
2.5249323768597653,1.681051530187416,0
2.5280003384355365,1.6817351316864084,0
2.531068300011308,1.6823936285718064,0
2.5341362615870793,1.6830266638532123,0
2.5372042231628504,1.6836338818255492,0
2.5402721847386216,1.6842149281307734,0
2.543340146314393,1.6847694498198678,0
2.5464081078901644,1.6852970954149598,0
2.5494760694659355,1.6857975149716444,0
2.552544031041707,1.6862703601414801,0
2.5556119926174783,1.6867152842345947,0
2.5586799541932495,1.6871319422824724,0
2.5617479157690206,1.6875199911008376,0
2.564815877344792,1.6878790893526678,0
2.5678838389205634,1.6882088976112843,0
2.5709518004963345,1.6885090784235606,0
2.5740197620721057,1.6887792963731414,0
2.5770877236478773,1.6890192181437793,0
2.5801556852236485,1.6892285125826818,0
2.5832236467994196,1.6894068507638758,0
2.5862916083751912,1.689553906051632,0
2.5893595699509624,1.689669354163826,0
2.5924275315267336,1.6897528732353204,0
2.5954954931025047,1.6898041438813258,0
2.5985634546782763,1.6898228492606708,0
2.6016314162540475,1.6898086751390726,0
2.6046993778298186,1.6897613099522846,0
2.60776733940559,1.689680444869154,0
2.6108353009813614,1.6895657738546206,0
2.6139032625571326,1.6894169937325492,0
2.6169712241329037,1.6892338042484067,0
2.6200391857086753,1.6890159081318832,0
2.6231071472844465,1.6887630111592362,0
2.6261751088602177,1.6884748222154937,0
2.629243070435989,1.6881510533564976,0
2.6323110320117604,1.6877914198706583,0
2.6353789935875316,1.6873956403405501,0
2.6384469551633027,1.6869634367042112,0
2.641514916739074,1.6864945343161917,0
2.6445828783148455,1.685988662008358,0
2.6476508398906167,1.6854455521503449,0
2.650718801466388,1.684864940709738,0
2.6537867630421594,1.6842465673119404,0
2.6568547246179306,1.6835901752996572,0
2.6599226861937018,1.6828955117920306,0
2.662990647769473,1.6821623277434614,0
2.6660586093452445,1.6813903780019295,0
2.6691265709210157,1.6805794213670149,0
2.672194532496787,1.6797292206474461,0
2.675262494072558,1.678839542718179,0
2.6783304556483296,1.6779101585771188,0
2.6813984172241008,1.6769408434012532,0
2.684466378799872,1.675931376602377,0
2.6875343403756435,1.674881541882317,0
2.6906023019514147,1.673791127287573,0
2.693670263527186,1.672659925263489,0
2.696738225102957,1.6714877327078608,0
2.6998061866787286,1.6702743510239264,0
2.7028741482545,1.669019586172858,0
2.705942109830271,1.6677232487256142,0
2.709010071406042,1.6663851539141337,0
2.7120780329818137,1.6650051216819919,0
2.715145994557585,1.6635829767343504,0
2.718213956133356,1.6621185485872372,0
2.7212819177091276,1.6606116716162351,0
2.724349879284899,1.6590621851043679,0
2.72741784086067,1.6574699332893559,0
2.730485802436441,1.6558347654101444,0
2.7335537640122127,1.6541565357526535,0
2.736621725587984,1.6524351036948277,0
2.739689687163755,1.650670333750914,0
2.742757648739526,1.6488620956148983,0
2.745825610315298,1.647010264203262,0
2.748893571891069,1.6451147196968146,0
2.75196153346684,1.6431753475817603,0
2.7550294950426117,1.6411920386899603,0
2.758097456618383,1.6391646892382696,0
2.761165418194154,1.6370932008670585,0
2.7642333797699252,1.6349774806778623,0
2.767301341345697,1.6328174412700909,0
2.770369302921468,1.6306130007769082,0
2.773437264497239,1.628364082900126,0
2.7765052260730103,1.6260706169442032,0
2.779573187648782,1.6237325378493064,0
2.782641149224553,1.621349786223401,0
2.7857091108003242,1.618922308373341,0
2.788777072376096,1.6164500563350925,0
2.791845033951867,1.6139329879028292,0
2.794912995527638,1.6113710666571026,0
2.7979809571034093,1.6087642619920068,0
2.801048918679181,1.6061125491412416,0
2.804116880254952,1.6034159092032372,0
2.8071848418307233,1.6006743291651762,0
2.8102528034064944,1.5978878019259324,0
2.813320764982266,1.5950563263180173,0
2.816388726558037,1.5921799071283862,0
2.8194566881338083,1.5892585551181415,0
2.82252464970958,1.5862922870412435,0
2.825592611285351,1.5832811256619799,0
2.8286605728611223,1.5802250997714022,0
2.8317285344368934,1.577124244202621,0
2.834796496012665,1.5739785998449403,0
2.837864457588436,1.570788213656889,0
2.8409324191642074,1.5675531386780834,0
2.8440003807399785,1.5642734340399087,0
2.84706834231575,1.5609491649750895,0
2.8501363038915213,1.5575804028260352,0
2.8532042654672924,1.554167225052005,0
2.856272227043064,1.5507097152351648,0
2.859340188618835,1.547207963085334,0
2.8624081501946064,1.5436620644436225,0
2.8654761117703775,1.540072121284836,0
2.868544073346149,1.5364382417186344,0
2.8716120349219203,1.5327605399895543,0
2.8746799964976915,1.5290391364757265,0
2.8777479580734626,1.5252741576864213,0
2.8808159196492342,1.521465736258361,0
2.8838838812250054,1.517614010950773,0
2.8869518428007765,1.5137191266392038,0
2.890019804376548,1.509781234308156,0
2.8930877659523193,1.505800491042399,0
2.8961557275280905,1.5017770600170708,0
2.8992236891038616,1.4977111104865708,0
2.9022916506796332,1.493602817772101,0
2.9053596122554044,1.489452363248065,0
2.9084275738311756,1.4852599343271558,0
2.9114955354069467,1.4810257244441782,0
2.9145634969827183,1.4767499330386646,0
2.9176314585584895,1.472432765536198,0
2.9206994201342606,1.4680744333284534,0
2.9237673817100323,1.4636751537520845,0
2.9268353432858034,1.4592351500662375,0
2.9299033048615746,1.4547546514288714,0
2.9329712664373457,1.4502338928718561,0
2.9360392280131173,1.4456731152747129,0
2.9391071895888885,1.4410725653372347,0
2.9421751511646597,1.4364324955507735,0
2.945243112740431,1.4317531641683032,0
2.9483110743162024,1.427034835173268,0
2.9513790358919736,1.422277778247151,0
2.9544469974677448,1.417482268735829,0
2.9575149590435164,1.412648587614726,0
2.9605829206192875,1.4077770214526835,0
2.9636508821950587,1.4028678623746462,0
2.96671884377083,1.3979214080231492,0
2.9697868053466014,1.39293796151852,0
2.9728547669223726,1.3879178314179756,0
2.9759227284981438,1.3828613316734517,0
2.9789906900739154,1.3777687815882451,0
2.9820586516496865,1.3726405057725033,0
2.9851266132254577,1.3674768340975267,0
2.988194574801229,1.3622781016488323,0
2.9912625363770005,1.3570446486781877,0
2.9943304979527716,1.3517768205543559,0
2.997398459528543,1.3464749677127716,0
3.000466421104314,1.3411394456040702,0
3.0035343826800855,1.3357706146414268,0
3.0066023442558567,1.3303688401468865,0
3.009670305831628,1.324934492296482,0
3.0127382674073995,1.3194679460642946,0
3.0158062289831706,1.313969581165432,0
3.018874190558942,1.3084397819979248,0
3.021942152134713,1.3028789375835055,0
3.0250101137104846,1.29728744150743,0
3.0280780752862557,1.2916656918571638,0
3.031146036862027,1.2860140911600595,0
3.034213998437798,1.280333046320068,0
3.0372819600135696,1.274622968553328,0
3.040349921589341,1.268884273322894,0
3.043417883165112,1.2631173802723759,0
3.0464858447408836,1.2573227131586713,0
3.0495538063166547,1.2515006997837057,0
3.052621767892426,1.2456517719252744,0
3.055689729468197,1.2397763652668934,0
3.0587576910439687,1.2338749193268124,0
3.06182565261974,1.2279478773860855,0
3.064893614195511,1.2219956864157566,0
3.067961575771282,1.2160187970032288,0
3.0710295373470538,1.210017663277688,0
3.074097498922825,1.203992742834812,0
3.077165460498596,1.197944496660565,0
3.0802334220743677,1.1918733890542321,0
3.083301383650139,1.1857798875506687,0
3.08636934522591,1.1796644628417823,0
3.089437306801681,1.1735275886972247,0
3.0925052683774528,1.1673697418844233,0
3.095573229953224,1.1611914020878369,0
3.098641191528995,1.1549930518275269,0
3.1017091531047662,1.1487751763770904,0
3.104777114680538,1.142538263680841,0
3.107845076256309,1.1362828042704642,0
3.11091303783208,1.1300092911809607,0
3.113980999407852,1.1237182198660067,0
3.117048960983623,1.1174100881127609,0
3.120116922559394,1.1110853959560762,0
3.1231848841351653,1.1047446455921492,0
3.126252845710937,1.0983883412916904,0
3.129320807286708,1.0920169893125613,0
3.132388768862479,1.0856310978119141,0
3.1354567304382504,1.0792311767579046,0
3.138524692014022,1.072817737840898,0
3.141592653589793,1.0663912943843268,0
3.1446606151655643,1.059952361255077,0
3.147728576741336,1.053501454773539,0
3.150796538317107,1.0470390926232669,0
3.153864499892878,1.0405657937603285,0
3.1569324614686494,1.034082078322284,0
3.160000423044421,1.0275884675369331,0
3.163068384620192,1.0210854836307424,0
3.1661363461959633,1.0145736497370266,0
3.1692043077717345,1.0080534898039235,0
3.172272269347506,1.001525528502097,0
3.175340230923277,0.9949902911323356,0
3.1784081924990484,0.9884483035329193,0
3.18147615407482,0.9819000919868703,0
3.184544115650591,0.9753461831290775,0
3.1876120772263623,0.9687871038533374,0
3.1906800388021335,0.9622233812192714,0
3.193748000377905,0.9556555423592478,0
3.1968159619536762,0.9490841143852418,0
3.1998839235294474,0.9425096242956825,0
3.2029518851052186,0.9359325988823328,0
3.20601984668099,0.9293535646371759,0
3.2090878082567613,0.9227730476594033,0
3.2121557698325325,0.9161915735624375,0
3.215223731408304,0.9096096673811018,0
3.2182916929840752,0.9030278534788803,0
3.2213596545598464,0.8964466554553677,0
3.2244276161356176,0.8898665960538311,0
3.227495577711389,0.8832881970690383,0
3.2305635392871603,0.8767119792552619,0
3.2336315008629315,0.8701384622345155,0
3.2366994624387027,0.8635681644051009,0
3.2397674240144743,0.8570016028503612,0
3.2428353855902454,0.8504392932478463,0
3.2459033471660166,0.8438817497786997,0
3.248971308741788,0.8373294850374888,0
3.2520392703175593,0.8307830099423499,0
3.2551072318933305,0.8242428336455696,0
3.2581751934691017,0.8177094634445405,0
3.2612431550448733,0.8111834046932198,0
3.2643111166206444,0.8046651607139984,0
3.2673790781964156,0.7981552327100758,0
3.2704470397721868,0.7916541196783606,0
3.2735150013479584,0.785162318322843,0
3.2765829629237295,0.7786803229685921,0
3.2796509244995007,0.7722086254762736,0
3.2827188860752723,0.7657477151572629,0
3.2857868476510435,0.7592980786894079,0
3.2888548092268146,0.7528602000333956,0
3.2919227708025858,0.7464345603497587,0
3.2949907323783574,0.7400216379166127,0
3.2980586939541285,0.7336219080480504,0
3.3011266555298997,0.7272358430132514,0
3.304194617105671,0.7208639119563652,0
3.3072625786814425,0.7145065808170862,0
3.3103305402572136,0.708164312252092,0
3.313398501832985,0.701837565557207,0
3.3164664634087564,0.6955267965904113,0
3.3195344249845276,0.6892324576956916,0
3.3226023865602987,0.6829549976277305,0
3.32567034813607,0.6766948614774692,0
3.3287383097118415,0.6704524905985821,0
3.3318062712876126,0.6642283225348347,0
3.334874232863384,0.6580227909483939,0
3.3379421944391554,0.6518363255490653,0
3.3410101560149266,0.645669352024501,0
3.3440781175906977,0.6395222919713801,0
3.347146079166469,0.6333955628276122,0
3.3502140407422405,0.627289577805524,0
3.3532820023180117,0.6212047458260982,0
3.356349963893783,0.6151414714542548,0
3.359417925469554,0.609100154835168,0
3.3624858870453256,0.6030811916317198,0
3.3655538486210967,0.5970849729630012,0
3.368621810196868,0.5911118853439297,0
3.3716897717726395,0.585162310626015,0
3.3747577333484107,0.5792366259392339,0
3.377825694924182,0.5733352036350591,0
3.380893656499953,0.5674584112306978,0
3.3839616180757246,0.5616066113544563,0
3.3870295796514958,0.5557801616923199,0
3.390097541227267,0.5499794149357664,0
3.393165502803038,0.5442047187307296,0
3.3962334643788097,0.5384564156278789,0
3.399301425954581,0.5327348430340842,0
3.402369387530352,0.5270403331651471,0
3.4054373491061236,0.5213732129998203,0
3.4085053106818948,0.515733804235077,0
3.411573272257666,0.510122423242669,0
3.414641233833437,0.5045393810270155,0
3.4177091954092087,0.49898498318436696,0
3.42077715698498,0.4934595298632861,0
3.423845118560751,0.4879633157264924,0
3.426913080136522,0.4824966299139788,0
3.429981041712294,0.47705975600753325,0
3.433049003288065,0.4716529719965841,0
3.436116964863836,0.46627655024539844,0
3.4391849264396077,0.46093075746166434,0
3.442252888015379,0.4556158546664326,0
3.44532084959115,0.45033209716544026,0
3.448388811166921,0.4450797345218361,0
3.451456772742693,0.4398590105302724,0
3.454524734318464,0.434670163192416,0
3.457592695894235,0.42951342469385007,0
3.4606606574700063,0.4243890213823775,0
3.463728619045778,0.41929717374775033,0
3.466796580621549,0.41423809640280507,0
3.46986454219732,0.40921199806601133,0
3.472932503773092,0.4042190815454577,0
3.476000465348863,0.39925954372424416,0
3.479068426924634,0.3943335755472976,0
3.4821363885004053,0.3894413620096371,0
3.485204350076177,0.3845830821460549,0
3.488272311651948,0.3797589090222163,0
3.4913402732277192,0.3749690097272236,0
3.4944082348034904,0.37021354536755613,0
3.497476196379262,0.3654926710625012,0
3.500544157955033,0.3608065359409809,0
3.5036121195308043,0.3561552831398028,0
3.506680081106576,0.3515390498033708,0
3.509748042682347,0.3469579670847827,0
3.5128160042581182,0.3424121601483732,0
3.5158839658338894,0.3379017481736828,0
3.518951927409661,0.33342684436082787,0
3.522019888985432,0.3289875559372953,0
3.5250878505612033,0.3245839841661548,0
3.5281558121369745,0.32021622435565045,0
3.531223773712746,0.31588436587023244,0
3.5342917352885173,0.3115884921429542,0
3.5373596968642884,0.307328680689276,0
3.54042765844006,0.3031050031222586,0
3.543495620015831,0.29891752516911707,0
3.5465635815916023,0.2947663066891647,0
3.5496315431673735,0.2906514016931218,0
3.552699504743145,0.2865728583637764,0
3.5557674663189163,0.2825307190780008,0
3.5588354278946874,0.2785250204301134,0
3.5619033894704586,0.2745557932565576,0
3.56497135104623,0.270623062661932,0
3.5680393126220014,0.2667268480463278,0
3.5711072741977725,0.26286716313395414,0
3.574175235773544,0.25904401600309723,0
3.5772431973493153,0.2552574091173277,0
3.5803111589250864,0.25150733935800706,0
3.5833791205008576,0.24779379805805704,0
3.586447082076629,0.244116771036972,0
3.5895150436524004,0.24047623863708412,0
3.5925830052281715,0.23687217576105613,0
3.5956509668039427,0.23330455191057367,0
3.5987189283797143,0.22977333122627486,0
3.6017868899554855,0.22627847252884029,0
3.6048548515312566,0.22281992936127945,0
3.6079228131070282,0.21939765003237283,0
3.6109907746827994,0.2160115776612698,0
3.6140587362585705,0.212661650223207,0
3.6171266978343417,0.20934780059636832,0
3.6201946594101133,0.20606995660983835,0
3.6232626209858845,0.20282804109264846,0
3.6263305825616556,0.1996219719238975,0
3.629398544137427,0.19645166208392034,0
3.6324665057131984,0.19331701970652604,0
3.6355344672889696,0.19021794813223175,0
3.6386024288647407,0.1871543459625214,0
3.6416703904405123,0.18412610711509958,0
3.6447383520162835,0.1811331208801026,0
3.6478063135920547,0.17817527197728103,0
3.650874275167826,0.17525244061412026,0
3.6539422367435974,0.17236450254487273,0
3.6570101983193686,0.16951132913050046,0
3.6600781598951397,0.16669278739950208,0
3.663146121470911,0.16390874010958892,0
3.6662140830466825,0.1611590458102297,0
3.6692820446224537,0.15844355890600606,0
3.672350006198225,0.15576212972077405,0
3.6754179677739964,0.15311460456262163,0
3.6784859293497676,0.150500825789585,0
3.6815538909255388,0.14792063187610782,0
3.68462185250131,0.14537385748023973,0
3.6876898140770815,0.142860333511529,0
3.6907577756528527,0.14037988719959918,0
3.693825737228624,0.1379323421634006,0
3.696893698804395,0.13551751848108248,0
3.6999616603801666,0.13313523276050987,0
3.7030296219559378,0.13078529821036702,0
3.706097583531709,0.12846752471183473,0
3.7091655451074805,0.12618171889083749,0
3.7122335066832517,0.12392768419080971,0
3.715301468259023,0.12170522094597849,0
3.718369429834794,0.11951412645514466,0
3.7214373914105656,0.11735419505591765,0
3.724505352986337,0.11522521819940525,0
3.727573314562108,0.11312698452531833,0
3.730641276137879,0.11105927993747941,0
3.7337092377136507,0.10902188767970689,0
3.736777199289422,0.10701458841205123,0
3.739845160865193,0.10503716028736765,0
3.7429131224409646,0.10308937902819147,0
3.745981084016736,0.10117101800390152,0
3.749049045592507,0.09928184830813752,0
3.752117007168278,0.09742163883647131,0
3.7551849687440497,0.09559015636427982,0
3.758252930319821,0.09378716562481752,0
3.761320891895592,0.09201242938745419,0
3.7643888534713636,0.09026570853605821,0
3.767456815047135,0.08854676214750776,0
3.770524776622906,0.08685534757029299,0
3.773592738198677,0.08519122050319804,0
3.7766606997744487,0.08355413507404139,0
3.77972866135022,0.08194384391842813,0
3.782796622925991,0.08036009825852676,0
3.785864584501762,0.07880264798181798,0
3.788932546077534,0.07727124171980487,0
3.792000507653305,0.07576562692666021,0
3.795068469229076,0.07428554995778683,0
3.7981364308048478,0.07283075614826308,0
3.801204392380619,0.07140098989116599,0
3.80427235395639,0.06999599471572415,0
3.8073403155321612,0.06861551336530247,0
3.810408277107933,0.06725928787518265,0
3.813476238683704,0.06592705965011642,0
3.816544200259475,0.06461856954163091,0
3.8196121618352463,0.0633335579250719,0
3.822680123411018,0.062071764776347044,0
3.825748084986789,0.06083292974835777,0
3.8288160465625602,0.060547190529246495,0
3.831884008138332,0.060547190529246495,0
3.834951969714103,0.060547190529246495,0
3.838019931289874,0.060547190529246495,0
3.8410878928656453,0.060547190529246495,0
3.844155854441417,0.060547190529246495,0
3.847223816017188,0.060547190529246495,0
3.8502917775929593,0.060547190529246495,0
3.8533597391687304,0.060547190529246495,0
3.856427700744502,0.060547190529246495,0
3.859495662320273,0.060547190529246495,0
3.8625636238960444,0.060547190529246495,0
3.865631585471816,0.060547190529246495,0
3.868699547047587,0.060547190529246495,0
3.8717675086233583,0.060547190529246495,0
3.8748354701991294,0.060547190529246495,0
3.877903431774901,0.060547190529246495,0
3.880971393350672,0.060547190529246495,0
3.8840393549264434,0.060547190529246495,0
3.8871073165022145,0.060547190529246495,0
3.890175278077986,0.060547190529246495,0
3.8932432396537573,0.060547190529246495,0
3.8963112012295285,0.060547190529246495,0
3.8993791628053,0.060547190529246495,0
3.902447124381071,0.060547190529246495,0
3.9055150859568424,0.060547190529246495,0
3.9085830475326135,0.060547190529246495,0
3.911651009108385,0.060547190529246495,0
3.9147189706841563,0.060547190529246495,0
3.9177869322599275,0.060547190529246495,0
3.9208548938356986,0.060547190529246495,0
3.9239228554114702,0.060547190529246495,0
3.9269908169872414,0.060547190529246495,0
3.9300587785630126,0.060547190529246495,0
3.933126740138784,0.060547190529246495,0
3.9361947017145553,0.060547190529246495,0
3.9392626632903265,0.060547190529246495,0
3.9423306248660976,0.060547190529246495,0
3.9453985864418692,0.060547190529246495,0
3.9484665480176404,0.060547190529246495,0
3.9515345095934116,0.060547190529246495,0
3.9546024711691827,0.060547190529246495,0
3.9576704327449543,0.060547190529246495,0
3.9607383943207255,0.060547190529246495,0
3.9638063558964967,0.060547190529246495,0
3.9668743174722683,0.060547190529246495,0
3.9699422790480394,0.060547190529246495,0
3.9730102406238106,0.060547190529246495,0
3.9760782021995817,0.060547190529246495,0
3.9791461637753534,0.060547190529246495,0
3.9822141253511245,0.060547190529246495,0
3.9852820869268957,0.060547190529246495,0
3.988350048502667,0.060547190529246495,0
3.9914180100784384,0.060547190529246495,0
3.9944859716542096,0.060547190529246495,0
3.9975539332299808,0.060547190529246495,0
4.000621894805752,0.060547190529246495,0
4.0036898563815235,0.060547190529246495,0
4.006757817957295,0.060547190529246495,0
4.009825779533066,0.060547190529246495,0
4.0128937411088375,0.060547190529246495,0
4.015961702684608,0.060547190529246495,0
4.01902966426038,0.060547190529246495,0
4.022097625836151,0.060547190529246495,0
4.025165587411922,0.060547190529246495,0
4.028233548987694,0.060547190529246495,0
4.031301510563465,0.060547190529246495,0
4.034369472139236,0.060547190529246495,0
4.037437433715008,0.060547190529246495,0
4.040505395290779,0.060547190529246495,0
4.04357335686655,0.060547190529246495,0
4.0466413184423216,0.060547190529246495,0
4.049709280018092,0.060547190529246495,0
4.052777241593864,0.060547190529246495,0
4.0558452031696355,0.060547190529246495,0
4.058913164745406,0.060547190529246495,0
4.061981126321178,0.060547190529246495,0
4.065049087896949,0.060547190529246495,0
4.06811704947272,0.060547190529246495,0
4.071185011048492,0.060547190529246495,0
4.074252972624263,0.060547190529246495,0
4.077320934200034,0.060547190529246495,0
4.080388895775806,0.060547190529246495,0
4.083456857351576,0.060547190529246495,0
4.086524818927348,0.060547190529246495,0
4.08959278050312,0.060547190529246495,0
4.09266074207889,0.060547190529246495,0
4.095728703654662,0.060547190529246495,0
4.0987966652304335,0.060547190529246495,0
4.101864626806204,0.060547190529246495,0
4.104932588381976,0.060547190529246495,0
4.108000549957747,0.060547190529246495,0
4.111068511533518,0.060547190529246495,0
4.11413647310929,0.060547190529246495,0
4.1172044346850605,0.060547190529246495,0
4.120272396260832,0.060547190529246495,0
4.123340357836604,0.060547190529246495,0
4.126408319412374,0.060547190529246495,0
4.129476280988146,0.060547190529246495,0
4.132544242563918,0.060547190529246495,0
4.135612204139688,0.060547190529246495,0
4.13868016571546,0.060547190529246495,0
4.1417481272912315,0.060547190529246495,0
4.144816088867002,0.060547190529246495,0
4.147884050442774,0.060547190529246495,0
4.150952012018545,0.060547190529246495,0
4.154019973594316,0.060547190529246495,0
4.157087935170088,0.060547190529246495,0
4.1601558967458585,0.060547190529246495,0
4.16322385832163,0.060547190529246495,0
4.166291819897402,0.060547190529246495,0
4.169359781473172,0.060547190529246495,0
4.172427743048944,0.060547190529246495,0
4.175495704624716,0.060547190529246495,0
4.178563666200486,0.060547190529246495,0
4.181631627776258,0.060547190529246495,0
4.184699589352029,0.060547190529246495,0
4.1877675509278,0.060547190529246495,0
4.190835512503572,0.060547190529246495,0
4.193903474079343,0.060547190529246495,0
4.196971435655114,0.060547190529246495,0
4.200039397230886,0.060547190529246495,0
4.2031073588066565,0.060547190529246495,0
4.206175320382428,0.060547190529246495,0
4.2092432819582,0.060547190529246495,0
4.2123112435339705,0.060547190529246495,0
4.215379205109742,0.060547190529246495,0
4.218447166685513,0.060547190529246495,0
4.221515128261284,0.060547190529246495,0
4.224583089837056,0.060547190529246495,0
4.227651051412827,0.060547190529246495,0
4.230719012988598,0.060547190529246495,0
4.23378697456437,0.060547190529246495,0
4.236854936140141,0.060547190529246495,0
4.239922897715912,0.060547190529246495,0
4.242990859291684,0.060547190529246495,0
4.246058820867455,0.060547190529246495,0
4.249126782443226,0.060547190529246495,0
4.252194744018997,0.060547190529246495,0
4.2552627055947685,0.060547190529246495,0
4.25833066717054,0.060547190529246495,0
4.261398628746311,0.060547190529246495,0
4.264466590322082,0.060547190529246495,0
4.267534551897854,0.060547190529246495,0
4.270602513473625,0.060547190529246495,0
4.273670475049396,0.060547190529246495,0
4.276738436625168,0.060547190529246495,0
4.279806398200939,0.060547190529246495,0
4.28287435977671,0.060547190529246495,0
4.285942321352481,0.060547190529246495,0
4.289010282928253,0.060547190529246495,0
4.292078244504024,0.060547190529246495,0
4.295146206079795,0.060547190529246495,0
4.2982141676555665,0.060547190529246495,0
4.301282129231338,0.060547190529246495,0
4.304350090807109,0.060547190529246495,0
4.3074180523828804,0.060547190529246495,0
4.310486013958652,0.060547190529246495,0
4.313553975534423,0.060547190529246495,0
4.316621937110194,0.060547190529246495,0
4.319689898685965,0.060547190529246495,0
4.322757860261737,0.060547190529246495,0
4.325825821837508,0.060547190529246495,0
4.328893783413279,0.060547190529246495,0
4.331961744989051,0.060547190529246495,0
4.335029706564822,0.060547190529246495,0
4.338097668140593,0.060547190529246495,0
4.3411656297163645,0.060547190529246495,0
4.344233591292136,0.060547190529246495,0
4.347301552867907,0.060547190529246495,0
4.3503695144436785,0.060547190529246495,0
4.35343747601945,0.060547190529246495,0
4.356505437595221,0.060547190529246495,0
4.359573399170992,0.060547190529246495,0
4.362641360746763,0.060547190529246495,0
4.365709322322535,0.060547190529246495,0
4.368777283898306,0.060547190529246495,0
4.371845245474077,0.060547190529246495,0
4.374913207049849,0.060547190529246495,0
4.37798116862562,0.060547190529246495,0
4.381049130201391,0.060547190529246495,0
4.384117091777163,0.060547190529246495,0
4.387185053352934,0.060547190529246495,0
4.390253014928705,0.060547190529246495,0
